Entity,Year,‘cost of basic needs’ approach - share of population below poverty line,$1.90 - share of population below poverty line,$5 - share of population below poverty line,$10 - share of population below poverty line,$30 - share of population below poverty line,‘cost of basic needs’ approach - share of population above poverty line,$1.90 - share of population above poverty line,$5 - share of population above poverty line,$10 - share of population above poverty line,$30 - share of population above poverty line,$1.90-$5 - share of population between poverty lines,$5-$10 - share of population between poverty lines,$10-$30 - share of population between poverty lines,‘cost of basic needs’ approach - number below poverty line,$1.90 - number below poverty line,$5 - number below poverty line,$10 - number below poverty line,$30 - number below poverty line,‘cost of basic needs’ approach - number above poverty line,$1.90 - number above poverty line,$5 - number above poverty line,$10 - number above poverty line,$30 - number above poverty line,$1.90-$5 - number between poverty lines,$5-$10 - number between poverty lines,$10-$30 - number between poverty lines
World,1958,47.4442580566459,49.8258403722096,72.8589747041222,85.0183045290003,96.48703643972632,52.5557419433541,50.1741596277904,27.141025295877796,14.981695470999696,3.5129635602736897,23.033134331912606,12.1593298248781,11.468731910726008,1395537454.0,1465589921.0,2143092383.0,2500749998.0,2838094191.0,1545887939.0,1475835472.0,798333010.0,440675395.0,103331202.0,677502462.0,357657615.0,337344193.0
World,1959,47.065203223942795,50.26076767315861,72.65899495488,84.6828917463711,96.3019642033488,52.934796776057205,49.73923232684139,27.34100504512,15.317108253628902,3.6980357966511974,22.398227281721397,12.023896791491095,11.619072456977705,1410794033.0,1506582066.0,2177975861.0,2538395889.0,2886681182.0,1586736916.0,1490948883.0,819555088.0,459135060.0,110849768.0,671393795.0,360420028.0,348285293.0
World,1960,47.5142399607138,51.1137618588866,71.7561648140264,83.8619188440352,96.0266924844193,52.4857600392862,48.8862381411134,28.243835185973595,16.138081155964798,3.9733075155807,20.642402955139808,12.105754030008796,12.164773640384098,1445371733.0,1554868322.0,2182805247.0,2551059368.0,2921108852.0,1596604176.0,1487107587.0,859170662.0,490916541.0,120867057.0,627936925.0,368254121.0,370049484.0
World,1961,46.8403034579583,50.377114945511806,71.06213589845291,83.2517526592766,96.2107327741654,53.1596965420417,49.622885054488194,28.937864101547092,16.748247340723395,3.7892672258346063,20.6850209529411,12.189616760823696,12.958980114888789,1443316005.0,1552297721.0,2189676636.0,2565281994.0,2964594168.0,1638038936.0,1529057221.0,891678305.0,516072947.0,116760773.0,637378915.0,375605358.0,399312174.0
World,1962,46.1139995972556,50.3518947645672,69.3120070957462,82.0083693828589,96.0173500563179,53.8860004027444,49.6481052354328,30.687992904253804,17.991630617141098,3.9826499436821057,18.960112331179,12.696362287112706,14.008980673458993,1446878784.0,1579847528.0,2174742452.0,2573105148.0,3012652728.0,1690734081.0,1557765337.0,962870413.0,564507717.0,124960137.0,594894924.0,398362697.0,439547580.0
World,1963,44.61336057147541,48.5829636877203,69.66262558150291,81.7369248180769,95.6897125716666,55.38663942852459,51.4170363122797,30.33737441849709,18.2630751819231,4.31028742833341,21.079661893782607,12.074299236573992,13.95278775358969,1428278624.0,1555363856.0,2230220672.0,2616774460.0,3063467294.0,1773180772.0,1646095540.0,971238724.0,584684936.0,137992102.0,674856816.0,386553787.0,446692835.0
World,1964,46.2046957008599,49.3491703605183,68.86676924226221,81.1570900631533,95.3295097792343,53.7953042991401,50.6508296394817,31.133230757737792,18.842909936846695,4.6704902207657,19.517598881743908,12.290320820891097,14.172419716080997,1508714492.0,1611390517.0,2248695532.0,2650009399.0,3112779139.0,1756569413.0,1653893388.0,1016588373.0,615274505.0,152504765.0,637305015.0,401313868.0,462769740.0
World,1965,46.9774612159853,49.654171864187205,68.7747054420805,80.441414670223,95.0976955244713,53.0225387840147,50.345828135812795,31.225294557919497,19.558585329777003,4.902304475528695,19.120533577893298,11.666709228142494,14.656280854248308,1565146365.0,1654326236.0,2291364357.0,2680063684.0,3168366460.0,1766549994.0,1677370123.0,1040332002.0,651632675.0,163329900.0,637038121.0,388699327.0,488302776.0
World,1966,46.3726292917721,49.8174326375103,67.8092913241257,79.405046281847,94.9629619198471,53.6273707082279,50.1825673624897,32.190708675874305,20.594953718152993,5.037038080152897,17.991858686615394,11.595754957721311,15.557915638000097,1577201918.0,1694364790.0,2306294596.0,2700683425.0,3229831217.0,1823946436.0,1706783564.0,1094853758.0,700464929.0,171317138.0,611929806.0,394388829.0,529147792.0
World,1967,45.4744255406317,49.7357735287768,67.44974090496531,78.3719758776058,94.67125283203232,54.5255744593683,50.2642264712232,32.55025909503469,21.62802412239419,5.328747167967691,17.713967376188513,10.922234972640496,16.299276954426503,1577532705.0,1725361198.0,2339868420.0,2718766727.0,3284197564.0,1891522014.0,1743693520.0,1129186299.0,750287991.0,184857155.0,614507221.0,378898308.0,565430836.0
World,1968,46.2707454422387,49.6984352500804,67.5613665048301,78.9401047288962,93.977846340849,53.7292545577613,50.3015647499196,32.438633495169896,21.0598952711038,6.022153659151002,17.862931254749704,11.378738224066096,15.037741611952796,1637404079.0,1758701309.0,2390825046.0,2793489671.0,3325637127.0,1901341760.0,1780044530.0,1147920793.0,745256168.0,213108712.0,632123736.0,402664625.0,532147456.0
World,1969,45.35182854065419,49.2932409892008,66.88830087659639,78.0216513261818,93.6638289814163,54.64817145934581,50.7067590107992,33.11169912340361,21.978348673818203,6.336171018583698,17.595059887395593,11.133350449585407,15.642177655234503,1637640470.0,1779963652.0,2415315810.0,2817337643.0,3382171830.0,1973328531.0,1831005349.0,1195653191.0,793631358.0,228797171.0,635352158.0,402021834.0,564834186.0
World,1970,44.6203174480218,49.1229987593983,66.2917006722077,77.6750557861495,93.1459974602522,55.3796825519782,50.8770012406017,33.708299327792304,22.3249442138505,6.85400253974781,17.168701912809397,11.383355113941803,15.47094167410269,1644200125.0,1810118021.0,2442762149.0,2862223842.0,3432307734.0,2040668605.0,1874750710.0,1242106581.0,822644888.0,252560996.0,632644128.0,419461693.0,570083892.0
World,1971,44.09826936990259,49.4952198593042,65.8658240023191,76.6950764791903,92.9918876891319,55.90173063009741,50.5047801406958,34.1341759976809,23.304923520809695,7.0081123108681,16.3706041430149,10.829252476871204,16.296811209941595,1660522946.0,1863745436.0,2480181505.0,2887957649.0,3501615041.0,2104982979.0,1901760489.0,1285324420.0,877548276.0,263890884.0,616436069.0,407776144.0,613657392.0
World,1972,43.663953175541096,49.4406744955288,65.466084066572,75.8649132068013,92.7504635382313,56.336046824458904,50.5593255044712,34.533915933428005,24.135086793198695,7.249536461768699,16.02540957104319,10.39882914022931,16.885550331429997,1677575147.0,1899517583.0,2515216045.0,2914740505.0,3563485694.0,2164438745.0,1942496310.0,1326797848.0,927273388.0,278528198.0,615698462.0,399524460.0,648745190.0
World,1973,42.8964398089434,49.1693359015521,64.860664664933,75.16881392036609,92.0520968943888,57.1035601910566,50.8306640984479,35.139335335067,24.83118607963391,7.9479031056112035,15.691328763380897,10.308149255433094,16.883282974022706,1680803352.0,1926593092.0,2541423556.0,2945325882.0,3606860469.0,2237478350.0,1991688611.0,1376858147.0,972955821.0,311421233.0,614830464.0,403902326.0,661534588.0
World,1974,42.320037684589,48.5361367255493,64.5571790675126,74.9094572267735,91.7655979037451,57.679962315411,51.4638632744507,35.44282093248739,25.090542773226503,8.234402096254897,16.02104234196331,10.35227815926089,16.856140676971606,1689409302.0,1937555006.0,2577112517.0,2990373846.0,3663268352.0,2302575097.0,2054429393.0,1414871882.0,1001610553.0,328716047.0,639557511.0,413261329.0,672894506.0
World,1975,41.5069909246795,48.233584051810205,64.4881951370364,74.3956677733422,91.6559449269098,58.4930090753205,51.766415948189795,35.5118048629636,25.604332226657803,8.344055073090189,16.254611085226195,9.907472636305798,17.260277153567614,1688431539.0,1962057541.0,2623266590.0,3026285188.0,3728402968.0,2379392944.0,2105766942.0,1444557893.0,1041539295.0,339421515.0,661209049.0,403018598.0,702117780.0
World,1976,40.3063180145047,48.1659631358347,64.3323234498679,74.2258238587406,91.3580394495729,59.6936819854953,51.8340368641653,35.6676765501321,25.774176141259403,8.6419605504271,16.1663603140332,9.893500408872695,17.132215590832303,1669132079.0,1994609236.0,2664077248.0,3073778747.0,3783243964.0,2471985645.0,2146508487.0,1477040475.0,1067338976.0,357873760.0,669468012.0,409701499.0,709465216.0
World,1977,39.466115934815,48.4112410825158,64.4589363102031,74.1023237882084,91.114882503787,60.533884065185,51.5887589174842,35.5410636897969,25.897676211791605,8.885117496212999,16.0476952276873,9.643387478005296,17.012558715578606,1663979640.0,2041126105.0,2717732797.0,3124319562.0,3841607054.0,2552243823.0,2175097358.0,1498490666.0,1091903901.0,374616409.0,676606691.0,406586765.0,717287492.0
World,1978,38.313163261136104,47.1076990219553,64.25729886235399,73.6036011722415,90.9412276115343,61.686836738863896,52.8923009780447,35.74270113764601,26.396398827758503,9.058772388465698,17.149599840398693,9.346302309887506,17.337626439292805,1643165913.0,2020343889.0,2755851884.0,3156693894.0,3900265929.0,2645610510.0,2268432534.0,1532924539.0,1132082530.0,388510494.0,735507995.0,400842010.0,743572035.0
World,1979,36.3986395198672,46.095971151055,64.048305813677,73.6645365838193,90.7304891434107,63.6013604801328,53.904028848945,35.951694186322996,26.3354634161807,9.269510856589308,17.952334662622007,9.616230770142296,17.065952559591395,1589985436.0,2013589622.0,2797793401.0,3217854894.0,3963339241.0,2778269688.0,2354665502.0,1570461724.0,1150400230.0,404915883.0,784203779.0,420061493.0,745484347.0
World,1980,33.856823212691,45.811234786681595,64.0056024120105,73.4573030202931,90.8511249041413,66.143176787309,54.188765213318405,35.994397587989496,26.542696979706903,9.1488750958587,18.19436762532891,9.451700608282591,17.393821883848204,1507510275.0,2039792887.0,2849916033.0,3270762835.0,4045240849.0,2945093756.0,2412811144.0,1602687998.0,1181841196.0,407363181.0,810123146.0,420846802.0,774478014.0
World,1981,34.917545426701004,43.9699104228555,64.263148115372,73.5885973041983,90.76251722983532,65.082454573299,56.0300895771445,35.736851884627995,26.411402695801694,9.23748277016469,20.293237692516502,9.325449188826298,17.17391992563701,1577752097.0,1986783937.0,2903735513.0,3325106685.0,4101111637.0,2940755942.0,2531724102.0,1614772525.0,1193401354.0,417396402.0,916951576.0,421371171.0,776004952.0
World,1982,35.6921742835202,43.153875907182496,64.4479000890273,73.8932761696049,90.80588656922212,64.3078257164798,56.846124092817504,35.5520999109727,26.106723830395097,9.19411343077789,21.294024181844804,9.445376080577605,16.912610399617208,1639232455.0,1981925600.0,2959895036.0,3393692285.0,4170436779.0,2953461848.0,2610768703.0,1632799267.0,1199002018.0,422257524.0,977969436.0,433797249.0,776744494.0
World,1983,35.534547169300104,42.1276274049074,64.9479588337873,74.2148802075286,90.800307571507,64.46545283069989,57.8723725950926,35.0520411662127,25.78511979247141,9.199692428492996,22.820331428879896,9.266921373741296,16.58542736397841,1663478369.0,1972120162.0,3040408088.0,3474220378.0,4250633808.0,3017820540.0,2709178747.0,1640890821.0,1207078532.0,430665101.0,1068287926.0,433812289.0,776413430.0
World,1984,34.4121385795794,39.9180218070039,65.017224673219,74.553256886983,90.7404851111053,65.58786142042061,60.0819781929961,34.982775326780995,25.446743113017007,9.2595148888947,25.0992028662151,9.536032213763988,16.187228224122308,1638872585.0,1901089391.0,3096434905.0,3550586911.0,4321501061.0,3123611389.0,2861394583.0,1666049069.0,1211897063.0,440982913.0,1195345514.0,454152006.0,770914150.0
World,1985,33.000776698707604,37.2156505761504,64.8985829772305,74.538593610283,90.5841496982459,66.9992233012924,62.7843494238496,35.101417022769496,25.461406389717,9.415850301754103,27.6829324010801,9.640010633052498,16.045556087962893,1598589978.0,1802762601.0,3143750987.0,3610722554.0,4387985022.0,3245508064.0,3041335441.0,1700347055.0,1233375488.0,456113020.0,1340988386.0,466971566.0,777262468.0
World,1986,33.4635915979137,35.8529212562742,64.335788147677,74.2937503645382,90.2396666886494,66.5364084020863,64.1470787437258,35.66421185232301,25.7062496354618,9.760333311350593,28.482866891402793,9.957962216861205,15.94591632411121,1647134025.0,1764740833.0,3166715246.0,3656862824.0,4441747532.0,3275033460.0,3157426653.0,1755452240.0,1265304661.0,480419953.0,1401974413.0,490147578.0,784884709.0
World,1987,34.1115249300348,35.1558712673965,64.5297132883191,74.4495666795779,90.1786388967138,65.88847506996521,64.84412873260351,35.4702867116809,25.5504333204221,9.821361103286192,29.3738420209226,9.919853391258798,15.729072217135908,1706057502.0,1758289553.0,3227396069.0,3723528691.0,4510204212.0,3295353328.0,3243121277.0,1774014761.0,1277882139.0,491206618.0,1469106516.0,496132622.0,786675521.0
World,1988,35.014451787395004,35.8250861096883,64.563264916027,74.4067304103765,89.8502033341401,64.985548212605,64.1749138903117,35.436735083973005,25.593269589623503,10.149796665859895,28.738178806338695,9.843465494349502,15.443472923763608,1780158014.0,1821371202.0,3282439324.0,3782887656.0,4568044089.0,3303908487.0,3262695299.0,1801627178.0,1301178846.0,516022412.0,1461068122.0,500448332.0,785156434.0
World,1989,33.7053026789038,36.5114949450148,64.9188998049175,74.7833631697983,89.60904877182,66.29469732109621,63.4885050549852,35.0811001950825,25.216636830201693,10.39095122818,28.407404859902694,9.864463364880804,14.825685602021691,1745873876.0,1891229573.0,3362681899.0,3873643307.0,4641587076.0,3433945729.0,3288590032.0,1817137705.0,1306176298.0,538232529.0,1471452326.0,510961407.0,767943769.0
World,1990,30.8594451780392,36.209603908418096,64.89852913549869,75.1511912271067,89.5959578409848,69.14055482196079,63.790396091581904,35.10147086450131,24.848808772893307,10.404042159015203,28.688925227080595,10.252662091608002,14.444766613878102,1627883538.0,1910112699.0,3423497947.0,3964341755.0,4726325571.0,3647271374.0,3365042213.0,1851656964.0,1310813156.0,548829341.0,1513385248.0,540843808.0,761983816.0
World,1991,32.823751210839504,35.537182269102004,65.1070079972028,75.7029986118845,89.7069521684841,67.1762487891605,64.462817730898,34.8929920027972,24.297001388115504,10.293047831515906,29.569825728100795,10.595990614681696,14.003953556599598,1756730531.0,1901953640.0,3484533745.0,4051632249.0,4801125280.0,3595279724.0,3450056616.0,1867476510.0,1300378006.0,550884976.0,1582580105.0,567098504.0,749493031.0
World,1992,34.2986030337783,34.5270335309701,65.3408286032652,76.0392095530937,89.69230969758209,65.7013969662217,65.4729664690299,34.659171396734806,23.9607904469063,10.30769030241791,30.813795072295093,10.698380949828504,13.653100144488391,1868217124.0,1880659548.0,3559062005.0,4141794150.0,4885467455.0,3578701872.0,3566259448.0,1887856991.0,1305124846.0,561451541.0,1678402457.0,582732144.0,743673305.0
World,1993,35.2353810571486,33.387083294706,65.7444522839444,76.8583481376251,89.8215409119475,64.7646189428514,66.612916705294,34.2555477160556,23.1416518623749,10.178459088052506,32.357368989238395,11.113895853680702,12.963192774322394,1948601882.0,1846386541.0,3635827387.0,4250452736.0,4967348682.0,3581640231.0,3683855573.0,1894414726.0,1279789377.0,562893431.0,1789440847.0,614625349.0,716895946.0
World,1994,35.9731122447616,32.4911748135818,65.6318059698612,76.7738225993301,89.6296925718798,64.02688775523839,67.50882518641819,34.368194030138795,23.226177400669897,10.3703074281202,33.140631156279404,11.142016629468898,12.855869972549698,2014189219.0,1819230251.0,3674824550.0,4298682992.0,5018502688.0,3584962740.0,3779921708.0,1924327409.0,1300468967.0,580649272.0,1855594299.0,623858442.0,719819695.0
World,1995,35.8141612808778,30.7159397715358,65.08518479622481,76.5749409280017,89.41808353197361,64.1858387191222,69.2840602284642,34.91481520377519,23.425059071998305,10.581916468026392,34.36924502468901,11.489756131776886,12.843142603971913,2035469812.0,1745716385.0,3699065513.0,4352076805.0,5082006758.0,3647951883.0,3937705310.0,1984356182.0,1331344889.0,601414936.0,1953349128.0,653011293.0,729929953.0
World,1996,32.3581342098695,28.49731988504,64.769800885178,76.8735489966363,89.3560320851081,67.64186579013051,71.50268011496,35.230199114822,23.126451003363695,10.643967914891904,36.272481000138,12.103748111458302,12.482483088471795,1868949361.0,1645955463.0,3740990664.0,4440082031.0,5161048470.0,3906876120.0,4129870018.0,2034834818.0,1335743450.0,614777011.0,2095035200.0,699091368.0,720966439.0
World,1997,28.965379304734,28.690575528407603,64.45955836595189,76.88890750209481,89.260325105503,71.034620695266,71.3094244715924,35.54044163404811,23.11109249790519,10.739674894497,35.768982837544286,12.429349136142918,12.37141760340819,1696955336.0,1680855780.0,3776404596.0,4504585992.0,5229373432.0,4161608842.0,4177708398.0,2082159582.0,1353978186.0,629190746.0,2095548815.0,728181396.0,724787440.0
World,1998,31.5909952107662,29.4081330473129,64.3576740524286,76.8437612652257,89.1835714717923,68.4090047892338,70.5918669526871,35.64232594757139,23.156238734774305,10.816428528207696,34.949541005115705,12.486087212797088,12.33981020656661,1876418057.0,1746762060.0,3822668482.0,4564307653.0,5297258373.0,4063306363.0,4192962360.0,2117055938.0,1375416767.0,642466047.0,2075906422.0,741639171.0,732950720.0
World,1999,28.3880440255832,27.668763808222103,64.3280169507209,77.21619543756701,89.1406614679603,71.6119559744168,72.33123619177789,35.671983049279106,22.78380456243299,10.8593385320397,36.65925314249879,12.888178486846115,11.92446603039329,1710476055.0,1667136979.0,3875981472.0,4652537992.0,5371027565.0,4314863533.0,4358202609.0,2149358117.0,1372801596.0,654312024.0,2208844492.0,776556521.0,718489572.0
World,2000,25.3321255318036,26.5349085192027,63.2492704169721,76.687813955346,88.79992087062139,74.6678744681964,73.4650914807973,36.7507295830279,23.312186044654,11.200079129378608,36.71436189776941,13.4385435383739,12.11210691527539,1552817573.0,1626546189.0,3877076105.0,4700836690.0,5443288896.0,4577017727.0,4503289111.0,2252759195.0,1428998609.0,686546404.0,2250529916.0,823760586.0,742452205.0
World,2001,23.1965882567809,25.397950242506003,62.268961400017695,76.38329685627289,88.6797192124035,76.8034117432191,74.602049757494,37.731038599982305,23.616703143727108,11.320280787596502,36.87101115751169,14.114335456255198,12.296422356130606,1438200112.0,1574685660.0,3860706853.0,4735802734.0,5498187091.0,4761850068.0,4625364520.0,2339343327.0,1464247446.0,701863089.0,2286021194.0,875095881.0,762384356.0
World,2002,21.799368175697,23.9212905673383,60.820714497122296,75.9278626220062,88.6351621937438,78.200631824303,76.0787094326617,39.179285502877704,24.0721373779938,11.364837806256205,36.89942392978399,15.107148124883906,12.707299571737591,1365829628.0,1498777723.0,3810694566.0,4757226151.0,5553396302.0,4899625485.0,4766677390.0,2454760547.0,1508228962.0,712058811.0,2311916843.0,946531585.0,796170151.0
World,2003,21.5926051008047,23.2372746225396,60.076704338723395,75.4706930298979,88.39551556155631,78.4073948991953,76.7627253774604,39.923295661276605,24.5293069701021,11.604484438443691,36.839429716183794,15.393988691174506,12.924822531658409,1372315402.0,1476842174.0,3818167668.0,4796530755.0,5617966286.0,4983172487.0,4878645714.0,2537320220.0,1558957134.0,737521603.0,2341325494.0,978363087.0,821435531.0
World,2004,22.3122151718682,21.3014303741995,58.5142969829484,74.5795299988801,88.20708962616341,77.6877848281318,78.6985696258005,41.4857030170516,25.420470001119895,11.792910373836593,37.2128666087489,16.065233015931703,13.627559627283304,1431069555.0,1366239446.0,3753012791.0,4783410970.0,5657460702.0,4982769430.0,5047599539.0,2660826193.0,1630428015.0,756378283.0,2386773346.0,1030398178.0,874049732.0
World,2005,19.5031933386315,19.5425624428538,56.8953868188438,73.6013038783926,88.0181780559145,80.4968066613685,80.45743755714619,43.1046131811562,26.3986961216074,11.981821944085496,37.35282437599,16.705917059548803,14.416874177521905,1271264985.0,1273831158.0,3708577965.0,4797509764.0,5737236250.0,5246975197.0,5244409024.0,2809662217.0,1720730418.0,781003933.0,2434746808.0,1088931799.0,939726486.0
World,2006,18.6068200756975,18.936105447375702,55.568811973928,72.7073458409547,87.8168143747859,81.3931799243025,81.0638945526243,44.431188026072,27.2926541590453,12.183185625214094,36.6327065265523,17.138533867026702,15.109468533831205,1225505908.0,1247193717.0,3659943349.0,4788743134.0,5783902053.0,5360820520.0,5339132710.0,2926383079.0,1797583294.0,802424375.0,2412749631.0,1128799785.0,995158919.0
World,2007,17.6029350554358,17.6316666047572,53.81430057157301,71.5368704054513,87.2758774807988,82.39706494456419,82.3683333952428,46.18569942842699,28.463129594548704,12.724122519201202,36.18263396681581,17.72256983387829,15.739007075347502,1175796879.0,1177716017.0,3594553207.0,4778341151.0,5829636026.0,5503753294.0,5501834156.0,3084996966.0,1901209022.0,849914148.0,2416837190.0,1183787944.0,1051294874.0
World,2008,18.3051015339538,17.3251566492374,52.9292403574674,70.71616323555119,87.40114977257299,81.6948984660462,82.6748433507626,47.0707596425326,29.283836764448807,12.598850227427008,35.60408370823,17.786922878083793,16.6849865370218,1239670157.0,1173305683.0,3584508919.0,4789086639.0,5919038300.0,5532595786.0,5598960260.0,3187757024.0,1983179304.0,853227643.0,2411203235.0,1204577720.0,1129951661.0
World,2009,17.255904751939898,16.3042099079711,51.8467718941898,70.2476873011921,87.494419182989,82.7440952480601,83.6957900920289,48.1532281058102,29.7523126988079,12.505580817010994,35.5425619862187,18.4009154070023,17.246731881796904,1183497271.0,1118225223.0,3555913986.0,4817941882.0,6000810031.0,5675008777.0,5740280825.0,3302592062.0,2040564166.0,857696017.0,2437688763.0,1262027896.0,1182868149.0
World,2010,16.967754757132,14.7367106887956,50.09429310964389,69.071768902189,87.0277708019704,83.032245242868,85.2632893112044,49.90570689035611,30.928231097810993,12.972229198029597,35.35758242084829,18.97747579254511,17.9560018997814,1177604043.0,1022764080.0,3476667534.0,4793751176.0,6039942009.0,5762642677.0,5917482640.0,3463579186.0,2146495544.0,900304711.0,2453903454.0,1317083641.0,1246190833.0
World,2011,15.987232022048,13.390861333874298,48.3979633239452,67.9847281153849,86.9443571561082,84.012767977952,86.6091386661257,51.6020366760548,32.0152718846151,13.055642843891803,35.0071019900709,19.5867647914397,18.9596290407233,1126119387.0,943234485.0,3409088247.0,4788753941.0,6124245026.0,5917747778.0,6100632680.0,3634778918.0,2255113224.0,919622139.0,2465853763.0,1379665694.0,1335491085.0
World,2012,15.9332674174158,12.4803677032068,47.0156431776191,66.9749201110029,86.8791680163163,84.0667325825842,87.5196322967932,52.9843568223809,33.0250798889971,13.1208319836837,34.535275474412295,19.959276933383805,19.904247905313397,1134070863.0,888306271.0,3346399055.0,4767026339.0,6183736861.0,5983558141.0,6229322733.0,3771229949.0,2350602665.0,933892143.0,2458092784.0,1420627284.0,1416710522.0
World,2013,13.7041091200145,10.5927151195533,44.6854767661154,65.7939348415866,86.7941851064727,86.2958908799855,89.4072848804467,55.3145232338846,34.206065158413395,13.205814893527304,34.092761646562096,21.108458075471205,21.00025026488609,988046530.0,763719504.0,3221758516.0,4743647941.0,6257735740.0,6221809443.0,6446136470.0,3988097458.0,2466208032.0,952120234.0,2458039012.0,1521889425.0,1514087798.0
World,2014,12.4456006899106,10.1068014771888,43.2460268615896,64.8563675809087,86.66844891547821,87.5543993100894,89.8931985228112,56.7539731384104,35.143632419091304,13.331551084521791,33.1392253844008,21.610340719319098,21.812081334569513,909865159.0,738881695.0,3161603372.0,4741478589.0,6336102533.0,6400872038.0,6571855502.0,4149133825.0,2569258608.0,974634664.0,2422721677.0,1579875217.0,1594623944.0
World,2015,12.1788603865766,10.604951574507,42.471045984476,64.2392528240495,86.463826017961,87.8211396134234,89.395048425493,57.528954015524,35.7607471759505,13.536173982039005,31.866094409969,21.7682068395735,22.224573193911496,907145147.0,789912196.0,3163465384.0,4784875152.0,6440277470.0,6541377278.0,6658610229.0,4285057041.0,2663647273.0,1008244955.0,2373553188.0,1621409768.0,1655402318.0
World,2016,11.3044647051386,9.56800826481537,41.6367360985371,63.545626002443,86.1502586838121,88.6955352948614,90.43199173518462,58.3632639014629,36.454373997557,13.849741316187902,32.06872783372173,21.9088899039059,22.604632681369097,851993182.0,721120196.0,3138071214.0,4789297106.0,6492959635.0,6684791657.0,6815664642.0,4398713625.0,2747487733.0,1043825204.0,2416951017.0,1651225893.0,1703662529.0
World,2017,10.887148674436,9.32206865006051,41.2839409067851,63.2711956697262,86.2464208952413,89.112851325564,90.67793134993948,58.7160590932149,36.7288043302738,13.7535791047587,31.96187225672459,21.9872547629411,22.975225225515103,840398380.0,719587068.0,3186780864.0,4884016186.0,6657514706.0,6878779571.0,6999590883.0,4532397087.0,2835161766.0,1061663246.0,2467193796.0,1697235322.0,1773498520.0
World,2018,10.0145131658043,8.61439759366677,40.28790762918699,62.6593335633848,85.9797151476388,89.9854868341957,91.38560240633323,59.71209237081301,37.3406664366152,14.0202848523612,31.673510035520227,22.3714259341978,23.320381584254,783759875.0,674183464.0,3153028502.0,4903870076.0,6728979201.0,7042480523.0,7152056933.0,4673211895.0,2922370321.0,1097261197.0,2478845038.0,1750841574.0,1825109124.0
