series,Code,year,value,unit,vintage,role
Mexico,MEX,2018,95.38,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
Mexico,MEX,2019,95.38894,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
Mexico,MEX,2020,95.25,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
Mexico,MEX,2021,95.689095,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
Mexico,MEX,2022,95.12,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
Mexico,MEX,2023,95.834694,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
Mexico,MEX,2024,95.55,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2000,81.12,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2001,81.37,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2002,81.74,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2003,82.22,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2004,82.56,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2005,82.57,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2006,82.53,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2007,83.12,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2008,83.48,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2009,83.8,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2010,84.37,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,revised_overlap
World,OWID_WRL,2011,84.71,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2012,84.91,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2013,85.21,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2014,85.56,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2015,85.96,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2016,86.28,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2017,86.47,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2018,86.76,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2019,86.79,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2020,86.98,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2021,87.17,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2022,87.39,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2023,87.58,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
World,OWID_WRL,2024,87.74,"percent literate, adults age 15+",OWID/UNESCO UIS 2026; downloaded 2026-09-10 UTC,post_book_successor
