Year,Economy,Economy Label,CargoType,CargoType Label,Metric tons in thousands,Metric tons in thousands Footnote,Metric tons in thousands Missing value
2022,012,"Algeria",13,"Dry cargo loaded",9342.376,"Majority estimated",
2022,012,"Algeria",10,"Total goods loaded",72584.793,"Majority estimated",
2022,012,"Algeria",21,"Crude oil discharged",0.001,"Majority estimated",
2022,012,"Algeria",22,"Other tanker trade discharged",1926.635,"Majority estimated",
2022,012,"Algeria",23,"Dry cargo discharged",22721.666,"Majority estimated",
2022,012,"Algeria",20,"Total goods discharged",24648.303,"Majority estimated",
2022,012,"Algeria",30,"Freight loaded and discharged",97233.096,,
2022,016,"American Samoa",12,"Other tanker trade loaded",1.261,"Majority reported mirror data",
2022,016,"American Samoa",13,"Dry cargo loaded",9.779,"Majority reported mirror data",
2022,016,"American Samoa",10,"Total goods loaded",11.041,"Majority reported mirror data",
2022,016,"American Samoa",22,"Other tanker trade discharged",115.761,"Majority reported mirror data",
2022,016,"American Samoa",23,"Dry cargo discharged",68.233,"Majority reported mirror data",
2022,016,"American Samoa",20,"Total goods discharged",183.994,"Majority reported mirror data",
2022,016,"American Samoa",30,"Freight loaded and discharged",195.035,,
2022,020,"Andorra",12,"Other tanker trade loaded",0.007,"Majority reported mirror data",
2022,020,"Andorra",13,"Dry cargo loaded",4.58,"Majority reported mirror data",
2022,020,"Andorra",10,"Total goods loaded",4.587,"Majority reported mirror data",
2022,020,"Andorra",21,"Crude oil discharged",0,,
2022,020,"Andorra",22,"Other tanker trade discharged",53.881,,
2022,020,"Andorra",23,"Dry cargo discharged",54.635,,
2022,020,"Andorra",20,"Total goods discharged",108.516,,
2022,020,"Andorra",30,"Freight loaded and discharged",113.103,,
2022,024,"Angola",11,"Crude oil loaded",54489.993,"Majority reported mirror data",
2022,024,"Angola",12,"Other tanker trade loaded",6611.51,"Majority reported mirror data",
2022,024,"Angola",13,"Dry cargo loaded",1051.748,"Majority reported mirror data",
2022,024,"Angola",10,"Total goods loaded",62153.251,"Majority reported mirror data",
2022,024,"Angola",21,"Crude oil discharged",0.004,"Majority reported mirror data",
2022,024,"Angola",22,"Other tanker trade discharged",3956.195,"Majority reported mirror data",
2022,024,"Angola",23,"Dry cargo discharged",5605.282,"Majority reported mirror data",
2022,024,"Angola",20,"Total goods discharged",9561.481,"Majority reported mirror data",
2022,024,"Angola",30,"Freight loaded and discharged",71714.732,,
2022,660,"Anguilla",12,"Other tanker trade loaded",1.447,"Majority estimated",
2022,660,"Anguilla",13,"Dry cargo loaded",3.026,"Majority estimated",
2022,660,"Anguilla",10,"Total goods loaded",4.473,"Majority estimated",
2022,660,"Anguilla",22,"Other tanker trade discharged",37.554,"Majority estimated",
2022,660,"Anguilla",23,"Dry cargo discharged",111.086,"Majority estimated",
2022,660,"Anguilla",20,"Total goods discharged",148.64,"Majority estimated",
2022,660,"Anguilla",30,"Freight loaded and discharged",153.113,,
2022,028,"Antigua and Barbuda",12,"Other tanker trade loaded",141.552,"Majority reported direct data",
2022,028,"Antigua and Barbuda",13,"Dry cargo loaded",62.846,"Majority reported direct data",
2022,028,"Antigua and Barbuda",10,"Total goods loaded",204.398,"Majority reported direct data",
2022,028,"Antigua and Barbuda",21,"Crude oil discharged",0.002,,
2022,028,"Antigua and Barbuda",22,"Other tanker trade discharged",4.549,,
2022,028,"Antigua and Barbuda",23,"Dry cargo discharged",239.853,,
2022,028,"Antigua and Barbuda",20,"Total goods discharged",244.404,,
2022,028,"Antigua and Barbuda",30,"Freight loaded and discharged",448.801,,
2022,032,"Argentina",11,"Crude oil loaded",3860.508,"Majority reported mirror data",
2022,032,"Argentina",12,"Other tanker trade loaded",10062.489,"Majority reported mirror data",
2022,032,"Argentina",13,"Dry cargo loaded",98341.498,"Majority reported mirror data",
2022,032,"Argentina",10,"Total goods loaded",112264.495,"Majority reported mirror data",
2022,032,"Argentina",21,"Crude oil discharged",0.001,,
2022,032,"Argentina",22,"Other tanker trade discharged",11025.917,,
2022,032,"Argentina",23,"Dry cargo discharged",18369.991,,
2022,032,"Argentina",20,"Total goods discharged",29395.909,,
2022,032,"Argentina",30,"Freight loaded and discharged",141660.404,,
2022,051,"Armenia",12,"Other tanker trade loaded",5.018,"Majority reported mirror data",
2022,051,"Armenia",13,"Dry cargo loaded",664.993,"Majority reported mirror data",
2022,051,"Armenia",10,"Total goods loaded",670.011,"Majority reported mirror data",
2022,051,"Armenia",22,"Other tanker trade discharged",1802.486,,
2022,051,"Armenia",23,"Dry cargo discharged",1127.398,,
2022,051,"Armenia",20,"Total goods discharged",2929.884,,
2022,051,"Armenia",30,"Freight loaded and discharged",3599.895,,
2022,533,"Aruba",11,"Crude oil loaded",0.385,"Majority reported mirror data",
2022,533,"Aruba",12,"Other tanker trade loaded",15.176,"Majority reported mirror data",
2022,533,"Aruba",13,"Dry cargo loaded",16.3,"Majority reported mirror data",
2022,533,"Aruba",10,"Total goods loaded",31.861,"Majority reported mirror data",
2022,533,"Aruba",22,"Other tanker trade discharged",97.311,,
2022,533,"Aruba",23,"Dry cargo discharged",512.216,,
2022,533,"Aruba",20,"Total goods discharged",609.527,,
2022,533,"Aruba",30,"Freight loaded and discharged",641.388,,
2022,036,"Australia",11,"Crude oil loaded",10186.577,"Majority reported mirror data",
2022,036,"Australia",12,"Other tanker trade loaded",94629.662,"Majority reported mirror data",
2022,036,"Australia",13,"Dry cargo loaded",1383906.323,"Majority reported mirror data",
2022,036,"Australia",10,"Total goods loaded",1488722.562,"Majority reported mirror data",
2022,036,"Australia",21,"Crude oil discharged",10151.38,,
2022,036,"Australia",22,"Other tanker trade discharged",48055.877,,
2022,036,"Australia",23,"Dry cargo discharged",54818.278,,
2022,036,"Australia",20,"Total goods discharged",113025.535,,
2022,036,"Australia",30,"Freight loaded and discharged",1601748.097,,
2022,040,"Austria",11,"Crude oil loaded",9.27,"Majority reported mirror data",
2022,040,"Austria",12,"Other tanker trade loaded",4440.171,"Majority reported mirror data",
2022,040,"Austria",13,"Dry cargo loaded",40673.742,"Majority reported mirror data",
2022,040,"Austria",10,"Total goods loaded",45123.184,"Majority reported mirror data",
2022,040,"Austria",21,"Crude oil discharged",4934.501,,
2022,040,"Austria",22,"Other tanker trade discharged",12025.142,,
2022,040,"Austria",23,"Dry cargo discharged",23199.307,,
2022,040,"Austria",20,"Total goods discharged",40158.951,,
2022,040,"Austria",30,"Freight loaded and discharged",85282.134,,
2022,031,"Azerbaijan",11,"Crude oil loaded",25613.45,"Majority reported mirror data",
2022,031,"Azerbaijan",12,"Other tanker trade loaded",12414.549,"Majority reported mirror data",
2022,031,"Azerbaijan",13,"Dry cargo loaded",797.087,"Majority reported mirror data",
2022,031,"Azerbaijan",10,"Total goods loaded",38825.086,"Majority reported mirror data",
2022,031,"Azerbaijan",21,"Crude oil discharged",635.582,,
2022,031,"Azerbaijan",22,"Other tanker trade discharged",973.245,,
2022,031,"Azerbaijan",23,"Dry cargo discharged",2214.75,,
2022,031,"Azerbaijan",20,"Total goods discharged",3823.577,,
2022,031,"Azerbaijan",30,"Freight loaded and discharged",42648.663,,
2022,044,"Bahamas",12,"Other tanker trade loaded",1831.46,"Majority reported mirror data",
2022,044,"Bahamas",13,"Dry cargo loaded",3393.569,"Majority reported mirror data",
2022,044,"Bahamas",10,"Total goods loaded",5225.028,"Majority reported mirror data",
2022,044,"Bahamas",21,"Crude oil discharged",0.212,,
2022,044,"Bahamas",22,"Other tanker trade discharged",1254.369,,
2022,044,"Bahamas",23,"Dry cargo discharged",893.343,,
2022,044,"Bahamas",20,"Total goods discharged",2147.923,,
2022,044,"Bahamas",30,"Freight loaded and discharged",7372.952,,
2022,048,"Bahrain",11,"Crude oil loaded",608.952,"Majority reported mirror data",
2022,048,"Bahrain",12,"Other tanker trade loaded",9453.161,"Majority reported mirror data",
2022,048,"Bahrain",13,"Dry cargo loaded",10861.043,"Majority reported mirror data",
2022,048,"Bahrain",10,"Total goods loaded",20923.156,"Majority reported mirror data",
2022,048,"Bahrain",22,"Other tanker trade discharged",95.009,,
2022,048,"Bahrain",23,"Dry cargo discharged",20060.262,,
2022,048,"Bahrain",20,"Total goods discharged",20155.271,,
2022,048,"Bahrain",30,"Freight loaded and discharged",41078.427,,
2022,050,"Bangladesh",12,"Other tanker trade loaded",164.875,"Majority estimated",
2022,050,"Bangladesh",13,"Dry cargo loaded",3335.099,"Majority estimated",
2022,050,"Bangladesh",10,"Total goods loaded",3499.974,"Majority estimated",
2022,050,"Bangladesh",21,"Crude oil discharged",49.722,"Majority reported mirror data",
2022,050,"Bangladesh",22,"Other tanker trade discharged",17377.819,"Majority reported mirror data",
2022,050,"Bangladesh",23,"Dry cargo discharged",53135.906,"Majority reported mirror data",
2022,050,"Bangladesh",20,"Total goods discharged",70563.447,"Majority reported mirror data",
2022,050,"Bangladesh",30,"Freight loaded and discharged",74063.421,,
2022,052,"Barbados",11,"Crude oil loaded",18.607,"Majority reported mirror data",
2022,052,"Barbados",12,"Other tanker trade loaded",6.101,"Majority reported mirror data",
2022,052,"Barbados",13,"Dry cargo loaded",215.388,"Majority reported mirror data",
2022,052,"Barbados",10,"Total goods loaded",240.095,"Majority reported mirror data",
2022,052,"Barbados",22,"Other tanker trade discharged",646.789,"Majority reported mirror data",
2022,052,"Barbados",23,"Dry cargo discharged",679.279,"Majority reported mirror data",
2022,052,"Barbados",20,"Total goods discharged",1326.068,"Majority reported mirror data",
2022,052,"Barbados",30,"Freight loaded and discharged",1566.163,,
2022,112,"Belarus",11,"Crude oil loaded",0.001,"Majority estimated",
2022,112,"Belarus",12,"Other tanker trade loaded",2036.66,"Majority estimated",
2022,112,"Belarus",13,"Dry cargo loaded",16134.297,"Majority estimated",
2022,112,"Belarus",10,"Total goods loaded",18170.958,"Majority estimated",
2022,112,"Belarus",21,"Crude oil discharged",908.733,"All estimated",
2022,112,"Belarus",22,"Other tanker trade discharged",14485.682,"All estimated",
2022,112,"Belarus",23,"Dry cargo discharged",12317.88,"All estimated",
2022,112,"Belarus",20,"Total goods discharged",27712.295,"All estimated",
2022,112,"Belarus",30,"Freight loaded and discharged",45883.253,,
2022,056,"Belgium",11,"Crude oil loaded",1294.351,"Majority reported mirror data",
2022,056,"Belgium",12,"Other tanker trade loaded",67022.306,"Majority reported mirror data",
2022,056,"Belgium",13,"Dry cargo loaded",106571.814,"Majority reported mirror data",
2022,056,"Belgium",10,"Total goods loaded",174888.471,"Majority reported mirror data",
2022,056,"Belgium",21,"Crude oil discharged",32074.39,,
2022,056,"Belgium",22,"Other tanker trade discharged",71342.225,,
2022,056,"Belgium",23,"Dry cargo discharged",123858.517,,
2022,056,"Belgium",20,"Total goods discharged",227275.132,,
2022,056,"Belgium",30,"Freight loaded and discharged",402163.602,,
2022,084,"Belize",11,"Crude oil loaded",2.193,"Majority reported mirror data",
2022,084,"Belize",12,"Other tanker trade loaded",30.323,"Majority reported mirror data",
2022,084,"Belize",13,"Dry cargo loaded",346.898,"Majority reported mirror data",
2022,084,"Belize",10,"Total goods loaded",379.414,"Majority reported mirror data",
2022,084,"Belize",21,"Crude oil discharged",0,"Majority reported mirror data",
2022,084,"Belize",22,"Other tanker trade discharged",204.151,"Majority reported mirror data",
2022,084,"Belize",23,"Dry cargo discharged",372.868,"Majority reported mirror data",
2022,084,"Belize",20,"Total goods discharged",577.019,"Majority reported mirror data",
2022,084,"Belize",30,"Freight loaded and discharged",956.433,,
2022,204,"Benin",12,"Other tanker trade loaded",90.183,"Majority reported mirror data",
2022,204,"Benin",13,"Dry cargo loaded",631.375,"Majority reported mirror data",
2022,204,"Benin",10,"Total goods loaded",721.557,"Majority reported mirror data",
2022,204,"Benin",21,"Crude oil discharged",0,,
2022,204,"Benin",22,"Other tanker trade discharged",656.102,,
2022,204,"Benin",23,"Dry cargo discharged",4151.388,,
2022,204,"Benin",20,"Total goods discharged",4807.49,,
2022,204,"Benin",30,"Freight loaded and discharged",5529.047,,
2022,060,"Bermuda",12,"Other tanker trade loaded",0.278,"Majority reported mirror data",
2022,060,"Bermuda",13,"Dry cargo loaded",27.901,"Majority reported mirror data",
2022,060,"Bermuda",10,"Total goods loaded",28.179,"Majority reported mirror data",
2022,060,"Bermuda",21,"Crude oil discharged",0,,
2022,060,"Bermuda",22,"Other tanker trade discharged",141.74,,
2022,060,"Bermuda",23,"Dry cargo discharged",185.704,,
2022,060,"Bermuda",20,"Total goods discharged",327.444,,
2022,060,"Bermuda",30,"Freight loaded and discharged",355.623,,
2022,064,"Bhutan",12,"Other tanker trade loaded",0.37,"Majority estimated",
2022,064,"Bhutan",13,"Dry cargo loaded",1163.601,"Majority estimated",
2022,064,"Bhutan",10,"Total goods loaded",1163.971,"Majority estimated",
2022,064,"Bhutan",22,"Other tanker trade discharged",105.918,"Majority reported mirror data",
2022,064,"Bhutan",23,"Dry cargo discharged",337.354,"Majority reported mirror data",
2022,064,"Bhutan",20,"Total goods discharged",443.273,"Majority reported mirror data",
2022,064,"Bhutan",30,"Freight loaded and discharged",1607.244,,
2022,068,"Bolivia (Plurinational State of)",12,"Other tanker trade loaded",3495.729,"Majority reported mirror data",
2022,068,"Bolivia (Plurinational State of)",13,"Dry cargo loaded",2335.166,"Majority reported mirror data",
2022,068,"Bolivia (Plurinational State of)",10,"Total goods loaded",5830.895,"Majority reported mirror data",
2022,068,"Bolivia (Plurinational State of)",21,"Crude oil discharged",0.001,"Majority reported mirror data",
2022,068,"Bolivia (Plurinational State of)",22,"Other tanker trade discharged",2748.478,"Majority reported mirror data",
2022,068,"Bolivia (Plurinational State of)",23,"Dry cargo discharged",1518.215,"Majority reported mirror data",
2022,068,"Bolivia (Plurinational State of)",20,"Total goods discharged",4266.695,"Majority reported mirror data",
2022,068,"Bolivia (Plurinational State of)",30,"Freight loaded and discharged",10097.59,,
2022,535,"Bonaire, Sint Eustatius and Saba",12,"Other tanker trade loaded",8.06,"Majority estimated",
2022,535,"Bonaire, Sint Eustatius and Saba",13,"Dry cargo loaded",69.093,"Majority estimated",
2022,535,"Bonaire, Sint Eustatius and Saba",10,"Total goods loaded",77.153,"Majority estimated",
2022,535,"Bonaire, Sint Eustatius and Saba",21,"Crude oil discharged",145.865,"Majority reported mirror data",
2022,535,"Bonaire, Sint Eustatius and Saba",22,"Other tanker trade discharged",1111.042,"Majority reported mirror data",
2022,535,"Bonaire, Sint Eustatius and Saba",23,"Dry cargo discharged",177.599,"Majority reported mirror data",
2022,535,"Bonaire, Sint Eustatius and Saba",20,"Total goods discharged",1434.506,"Majority reported mirror data",
2022,535,"Bonaire, Sint Eustatius and Saba",30,"Freight loaded and discharged",1511.659,,
2022,070,"Bosnia and Herzegovina",12,"Other tanker trade loaded",49.604,"Majority reported mirror data",
2022,070,"Bosnia and Herzegovina",13,"Dry cargo loaded",5239.466,"Majority reported mirror data",
2022,070,"Bosnia and Herzegovina",10,"Total goods loaded",5289.07,"Majority reported mirror data",
2022,070,"Bosnia and Herzegovina",21,"Crude oil discharged",0.117,"Majority reported mirror data",
2022,070,"Bosnia and Herzegovina",22,"Other tanker trade discharged",1680.387,"Majority reported mirror data",
2022,070,"Bosnia and Herzegovina",23,"Dry cargo discharged",2962.864,"Majority reported mirror data",
2022,070,"Bosnia and Herzegovina",20,"Total goods discharged",4643.368,"Majority reported mirror data",
2022,070,"Bosnia and Herzegovina",30,"Freight loaded and discharged",9932.438,,
2022,072,"Botswana",12,"Other tanker trade loaded",2.422,"Majority reported mirror data",
2022,072,"Botswana",13,"Dry cargo loaded",812.832,"Majority reported mirror data",
2022,072,"Botswana",10,"Total goods loaded",815.254,"Majority reported mirror data",
2022,072,"Botswana",21,"Crude oil discharged",3.796,,
2022,072,"Botswana",22,"Other tanker trade discharged",1224.374,,
2022,072,"Botswana",23,"Dry cargo discharged",1813.584,,
2022,072,"Botswana",20,"Total goods discharged",3041.754,,
2022,072,"Botswana",30,"Freight loaded and discharged",3857.007,,
2022,074,"Bouvet Island",12,"Other tanker trade loaded",1.181,"Majority reported mirror data",
2022,074,"Bouvet Island",13,"Dry cargo loaded",0.217,"Majority reported mirror data",
2022,074,"Bouvet Island",10,"Total goods loaded",1.399,"Majority reported mirror data",
2022,074,"Bouvet Island",22,"Other tanker trade discharged",0,"Majority reported mirror data",
2022,074,"Bouvet Island",23,"Dry cargo discharged",0.032,"Majority reported mirror data",
2022,074,"Bouvet Island",20,"Total goods discharged",0.032,"Majority reported mirror data",
2022,074,"Bouvet Island",30,"Freight loaded and discharged",1.431,,
2022,076,"Brazil",11,"Crude oil loaded",64416.57,"Majority reported mirror data",
2022,076,"Brazil",12,"Other tanker trade loaded",15429.538,"Majority reported mirror data",
2022,076,"Brazil",13,"Dry cargo loaded",625594.614,"Majority reported mirror data",
2022,076,"Brazil",10,"Total goods loaded",705440.722,"Majority reported mirror data",
2022,076,"Brazil",21,"Crude oil discharged",13541.673,,
2022,076,"Brazil",22,"Other tanker trade discharged",36948.345,,
2022,076,"Brazil",23,"Dry cargo discharged",112181.675,,
2022,076,"Brazil",20,"Total goods discharged",162671.692,,
2022,076,"Brazil",30,"Freight loaded and discharged",868112.414,,
2022,080,"British Antarctic Territory",13,"Dry cargo loaded",0,"All reported mirror data",
2022,080,"British Antarctic Territory",10,"Total goods loaded",0,"All reported mirror data",
2022,080,"British Antarctic Territory",30,"Freight loaded and discharged",0,,
2022,086,"British Indian Ocean Territory",12,"Other tanker trade loaded",0,"Majority estimated",
2022,086,"British Indian Ocean Territory",13,"Dry cargo loaded",0.171,"Majority estimated",
2022,086,"British Indian Ocean Territory",10,"Total goods loaded",0.171,"Majority estimated",
2022,086,"British Indian Ocean Territory",22,"Other tanker trade discharged",3.622,"Majority reported mirror data",
2022,086,"British Indian Ocean Territory",23,"Dry cargo discharged",24.139,"Majority reported mirror data",
2022,086,"British Indian Ocean Territory",20,"Total goods discharged",27.761,"Majority reported mirror data",
2022,086,"British Indian Ocean Territory",30,"Freight loaded and discharged",27.932,,
2022,092,"British Virgin Islands",12,"Other tanker trade loaded",43.22,"Majority reported mirror data",
2022,092,"British Virgin Islands",13,"Dry cargo loaded",67.095,"Majority reported mirror data",
2022,092,"British Virgin Islands",10,"Total goods loaded",110.315,"Majority reported mirror data",
2022,092,"British Virgin Islands",21,"Crude oil discharged",0,"Majority reported mirror data",
2022,092,"British Virgin Islands",22,"Other tanker trade discharged",217.173,"Majority reported mirror data",
2022,092,"British Virgin Islands",23,"Dry cargo discharged",321.087,"Majority reported mirror data",
2022,092,"British Virgin Islands",20,"Total goods discharged",538.26,"Majority reported mirror data",
2022,092,"British Virgin Islands",30,"Freight loaded and discharged",648.575,,
2022,096,"Brunei Darussalam",11,"Crude oil loaded",2941.349,"Majority reported mirror data",
2022,096,"Brunei Darussalam",12,"Other tanker trade loaded",11474.142,"Majority reported mirror data",
2022,096,"Brunei Darussalam",13,"Dry cargo loaded",2352.467,"Majority reported mirror data",
2022,096,"Brunei Darussalam",10,"Total goods loaded",16767.958,"Majority reported mirror data",
2022,096,"Brunei Darussalam",21,"Crude oil discharged",6715.806,,
2022,096,"Brunei Darussalam",22,"Other tanker trade discharged",679.292,,
2022,096,"Brunei Darussalam",23,"Dry cargo discharged",3229.61,,
2022,096,"Brunei Darussalam",20,"Total goods discharged",10624.709,,
2022,096,"Brunei Darussalam",30,"Freight loaded and discharged",27392.667,,
2022,100,"Bulgaria",11,"Crude oil loaded",0.004,"Majority reported mirror data",
2022,100,"Bulgaria",12,"Other tanker trade loaded",6180.264,"Majority reported mirror data",
2022,100,"Bulgaria",13,"Dry cargo loaded",10896.542,"Majority reported mirror data",
2022,100,"Bulgaria",10,"Total goods loaded",17076.811,"Majority reported mirror data",
2022,100,"Bulgaria",21,"Crude oil discharged",6810.945,"Majority reported mirror data",
2022,100,"Bulgaria",22,"Other tanker trade discharged",3502.388,"Majority reported mirror data",
2022,100,"Bulgaria",23,"Dry cargo discharged",9482.767,"Majority reported mirror data",
2022,100,"Bulgaria",20,"Total goods discharged",19796.1,"Majority reported mirror data",
2022,100,"Bulgaria",30,"Freight loaded and discharged",36872.911,,
2022,854,"Burkina Faso",12,"Other tanker trade loaded",17.126,"Majority reported mirror data",
2022,854,"Burkina Faso",13,"Dry cargo loaded",555.914,"Majority reported mirror data",
2022,854,"Burkina Faso",10,"Total goods loaded",573.04,"Majority reported mirror data",
2022,854,"Burkina Faso",22,"Other tanker trade discharged",1911.776,,
2022,854,"Burkina Faso",23,"Dry cargo discharged",1342.229,,
2022,854,"Burkina Faso",20,"Total goods discharged",3254.005,,
2022,854,"Burkina Faso",30,"Freight loaded and discharged",3827.045,,
2022,108,"Burundi",12,"Other tanker trade loaded",0.712,"Majority reported mirror data",
2022,108,"Burundi",13,"Dry cargo loaded",20.006,"Majority reported mirror data",
2022,108,"Burundi",10,"Total goods loaded",20.718,"Majority reported mirror data",
2022,108,"Burundi",22,"Other tanker trade discharged",286.749,,
2022,108,"Burundi",23,"Dry cargo discharged",301.077,,
2022,108,"Burundi",20,"Total goods discharged",587.826,,
2022,108,"Burundi",30,"Freight loaded and discharged",608.544,,
2022,132,"Cabo Verde",11,"Crude oil loaded",0,"Majority reported direct data",
2022,132,"Cabo Verde",12,"Other tanker trade loaded",10.346,"Majority reported direct data",
2022,132,"Cabo Verde",13,"Dry cargo loaded",24.526,"Majority reported direct data",
2022,132,"Cabo Verde",10,"Total goods loaded",34.872,"Majority reported direct data",
2022,132,"Cabo Verde",22,"Other tanker trade discharged",972.962,"Majority reported mirror data",
2022,132,"Cabo Verde",23,"Dry cargo discharged",695.805,"Majority reported mirror data",
2022,132,"Cabo Verde",20,"Total goods discharged",1668.767,"Majority reported mirror data",
2022,132,"Cabo Verde",30,"Freight loaded and discharged",1703.639,,
2022,116,"Cambodia",11,"Crude oil loaded",1.317,"Majority reported mirror data",
2022,116,"Cambodia",12,"Other tanker trade loaded",69.911,"Majority reported mirror data",
2022,116,"Cambodia",13,"Dry cargo loaded",5559.874,"Majority reported mirror data",
2022,116,"Cambodia",10,"Total goods loaded",5631.103,"Majority reported mirror data",
2022,116,"Cambodia",22,"Other tanker trade discharged",3097.618,"Majority reported mirror data",
2022,116,"Cambodia",23,"Dry cargo discharged",8946.751,"Majority reported mirror data",
2022,116,"Cambodia",20,"Total goods discharged",12044.368,"Majority reported mirror data",
2022,116,"Cambodia",30,"Freight loaded and discharged",17675.471,,
2022,120,"Cameroon",11,"Crude oil loaded",3970.593,"Majority reported mirror data",
2022,120,"Cameroon",12,"Other tanker trade loaded",1424.291,"Majority reported mirror data",
2022,120,"Cameroon",13,"Dry cargo loaded",1115.407,"Majority reported mirror data",
2022,120,"Cameroon",10,"Total goods loaded",6510.29,"Majority reported mirror data",
2022,120,"Cameroon",21,"Crude oil discharged",0.002,"Majority reported mirror data",
2022,120,"Cameroon",22,"Other tanker trade discharged",1935.958,"Majority reported mirror data",
2022,120,"Cameroon",23,"Dry cargo discharged",3607.166,"Majority reported mirror data",
2022,120,"Cameroon",20,"Total goods discharged",5543.126,"Majority reported mirror data",
2022,120,"Cameroon",30,"Freight loaded and discharged",12053.416,,
2022,124,"Canada",11,"Crude oil loaded",23185.28,"Majority reported mirror data",
2022,124,"Canada",12,"Other tanker trade loaded",23394.954,"Majority reported mirror data",
2022,124,"Canada",13,"Dry cargo loaded",198892.94,"Majority reported mirror data",
2022,124,"Canada",10,"Total goods loaded",245473.173,"Majority reported mirror data",
2022,124,"Canada",21,"Crude oil discharged",15980.383,"Majority reported mirror data",
2022,124,"Canada",22,"Other tanker trade discharged",13872.254,"Majority reported mirror data",
2022,124,"Canada",23,"Dry cargo discharged",53608.932,"Majority reported mirror data",
2022,124,"Canada",20,"Total goods discharged",83461.569,"Majority reported mirror data",
2022,124,"Canada",30,"Freight loaded and discharged",328934.742,,
2022,136,"Cayman Islands",12,"Other tanker trade loaded",49.628,"Majority reported mirror data",
2022,136,"Cayman Islands",13,"Dry cargo loaded",81.093,"Majority reported mirror data",
2022,136,"Cayman Islands",10,"Total goods loaded",130.722,"Majority reported mirror data",
2022,136,"Cayman Islands",22,"Other tanker trade discharged",481.689,"Majority reported mirror data",
2022,136,"Cayman Islands",23,"Dry cargo discharged",845.749,"Majority reported mirror data",
2022,136,"Cayman Islands",20,"Total goods discharged",1327.438,"Majority reported mirror data",
2022,136,"Cayman Islands",30,"Freight loaded and discharged",1458.159,,
2022,140,"Central African Republic",12,"Other tanker trade loaded",0.573,"Majority reported mirror data",
2022,140,"Central African Republic",13,"Dry cargo loaded",53.065,"Majority reported mirror data",
2022,140,"Central African Republic",10,"Total goods loaded",53.638,"Majority reported mirror data",
2022,140,"Central African Republic",21,"Crude oil discharged",1.275,,
2022,140,"Central African Republic",22,"Other tanker trade discharged",21.197,,
2022,140,"Central African Republic",23,"Dry cargo discharged",75.68,,
2022,140,"Central African Republic",20,"Total goods discharged",98.152,,
2022,140,"Central African Republic",30,"Freight loaded and discharged",151.79,,
2022,148,"Chad",11,"Crude oil loaded",4691.23,"Majority estimated",
2022,148,"Chad",12,"Other tanker trade loaded",0.004,"Majority estimated",
2022,148,"Chad",13,"Dry cargo loaded",91.239,"Majority estimated",
2022,148,"Chad",10,"Total goods loaded",4782.473,"Majority estimated",
2022,148,"Chad",22,"Other tanker trade discharged",15.915,"Majority reported mirror data",
2022,148,"Chad",23,"Dry cargo discharged",175.122,"Majority reported mirror data",
2022,148,"Chad",20,"Total goods discharged",191.037,"Majority reported mirror data",
2022,148,"Chad",30,"Freight loaded and discharged",4973.51,,
2022,152,"Chile",11,"Crude oil loaded",35.184,"Majority reported mirror data",
2022,152,"Chile",12,"Other tanker trade loaded",2198.594,"Majority reported mirror data",
2022,152,"Chile",13,"Dry cargo loaded",57916.242,"Majority reported mirror data",
2022,152,"Chile",10,"Total goods loaded",60150.02,"Majority reported mirror data",
2022,152,"Chile",21,"Crude oil discharged",7213.889,"Majority reported mirror data",
2022,152,"Chile",22,"Other tanker trade discharged",22233.314,"Majority reported mirror data",
2022,152,"Chile",23,"Dry cargo discharged",25915.857,"Majority reported mirror data",
2022,152,"Chile",20,"Total goods discharged",55363.06,"Majority reported mirror data",
2022,152,"Chile",30,"Freight loaded and discharged",115513.08,,
2022,156,"China",11,"Crude oil loaded",121.936,"Majority reported mirror data",
2022,156,"China",12,"Other tanker trade loaded",56518.235,"Majority reported mirror data",
2022,156,"China",13,"Dry cargo loaded",511538.721,"Majority reported mirror data",
2022,156,"China",10,"Total goods loaded",568178.892,"Majority reported mirror data",
2022,156,"China",21,"Crude oil discharged",506084.656,,
2022,156,"China",22,"Other tanker trade discharged",158474.275,,
2022,156,"China",23,"Dry cargo discharged",1967051.07,,
2022,156,"China",20,"Total goods discharged",2631610.002,,
2022,156,"China",30,"Freight loaded and discharged",3199788.894,,
2022,344,"China, Hong Kong SAR",11,"Crude oil loaded",0,"Majority reported mirror data",
2022,344,"China, Hong Kong SAR",12,"Other tanker trade loaded",285.646,"Majority reported mirror data",
2022,344,"China, Hong Kong SAR",13,"Dry cargo loaded",3895.506,"Majority reported mirror data",
2022,344,"China, Hong Kong SAR",10,"Total goods loaded",4181.152,"Majority reported mirror data",
2022,344,"China, Hong Kong SAR",22,"Other tanker trade discharged",16678.317,,
2022,344,"China, Hong Kong SAR",23,"Dry cargo discharged",22729.231,,
2022,344,"China, Hong Kong SAR",20,"Total goods discharged",39407.549,,
2022,344,"China, Hong Kong SAR",30,"Freight loaded and discharged",43588.7,,
2022,446,"China, Macao SAR",12,"Other tanker trade loaded",3.891,"Majority reported mirror data",
2022,446,"China, Macao SAR",13,"Dry cargo loaded",62.638,"Majority reported mirror data",
2022,446,"China, Macao SAR",10,"Total goods loaded",66.529,"Majority reported mirror data",
2022,446,"China, Macao SAR",22,"Other tanker trade discharged",205.785,,
