"idper","yearq","year","ager","sex","hispanic","race","race_ethnicity","hincome1","hincome2","marital","popsize","region","msa","locality","educatn1","educatn2","veteran","citizen","newcrime","newoff","seriousviolent","notify","vicservices","locationr","direl","weapon","weapcat","injury","serious","treatment","offenderage","offendersex","offtracenew","wgtviccy","series","newwgt"
"244212902345919329294213302","2006.1","2006","2","2","2","2","2","3","-1","5","1","2","3","-1","4","5","-2","-1","1","1","1","2","2","1","2","2","0","1","3","1","4","1","-1","2680.97483","1","2680.97483"
"244218395119912029295312201","2006.1","2006","4","2","2","1","1","4","-1","4","1","3","2","-1","4","4","-2","-1","1","4","2","2","2","1","2","2","0","0","1","0","3","1","-1","2986.18541","1","2986.18541"
"244222899050630429938811301","2006.1","2006","3","1","2","1","1","4","-1","1","0","1","2","-1","5","7","-2","-1","1","4","2","1","2","5","4","2","0","0","1","0","3","1","-1","3906.68992","1","3906.68992"
"244222899050630429938811301","2006.1","2006","3","1","2","1","1","4","-1","1","0","1","2","-1","5","7","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","-1","3906.68992","1","3906.68992"
"244223333891300429288811302","2006.1","2006","3","2","2","5","5","3","-1","4","1","2","3","-1","4","5","-2","-1","1","4","2","1","1","2","3","2","0","0","1","0","3","1","-1","2892.55291","1","2892.55291"
"244223873530065329202013101","2006.1","2006","2","1","2","1","1","6","-1","1","1","1","1","-1","4","5","-2","-1","1","3","1","1","2","1","3","1","2","1","2","2","2","1","-1","2442.48656","1","2442.48656"
"244225013230912029295311301","2006.1","2006","4","2","2","1","1","7","-1","2","1","2","3","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","2234.55805","1","2234.55805"
"244226324919308829280413201","2006.1","2006","4","2","2","2","2","1","-1","4","4","2","1","-1","5","6","-2","-1","1","4","2","2","2","1","4","3","5","0","1","0","4","1","-1","3689.75793","1","3689.75793"
"244227127944458229532813301","2006.1","2006","4","2","2","1","1","6","-1","5","0","3","3","-1","5","6","-2","-1","1","3","1","1","2","3","3","1","1","0","1","0","4","3","-1","2292.04662","1","2292.04662"
"244227127944458229532813302","2006.1","2006","1","2","2","1","1","6","-1","1","0","3","3","-1","3","3","-2","-1","1","3","1","1","2","3","3","1","1","1","3","1","4","3","-1","2822.47345","1","2822.47345"
"244232124963068829200413205","2006.1","2006","1","2","2","1","1","6","-1","1","1","2","3","-1","3","3","-2","-1","1","1","1","1","2","3","4","2","0","0","1","0","98","1","-1","2460.0611","1","2460.0611"
"244233485109913729293712201","2006.1","2006","6","2","2","1","1","4","-1","3","2","3","1","-1","5","6","-2","-1","2","5","3","2","2","3","4","2","0","0","1","0","98","3","-1","3446.1014","1","3446.1014"
"244234488609193729423712302","2006.1","2006","4","2","2","1","1","3","-1","4","0","2","3","-1","5","6","-2","-1","1","4","2","2","2","5","4","2","0","1","3","1","98","2","-1","2386.07226","2","23860.7226"
"244234488609193729423712306","2006.1","2006","1","1","2","1","1","3","-1","1","0","2","3","-1","3","3","-2","-1","1","4","2","2","2","4","4","2","0","1","3","1","2","1","-1","2458.51729","2","14751.10374"
"244239351263068829200411303","2006.1","2006","2","1","2","1","1","7","-1","1","1","2","3","-1","4","5","-2","-1","1","4","2","2","2","2","4","2","0","1","3","1","3","1","-1","2957.21389","1","2957.21389"
"244248342514193729423712101","2006.1","2006","4","1","2","1","1","6","-1","4","0","2","3","-1","5","7","-2","-1","1","4","2","2","2","1","3","2","0","1","3","2","3","1","-1","2060.35484","1","2060.35484"
"244249224941305329282011202","2006.1","2006","2","2","2","1","1","3","-1","2","0","2","3","-1","4","5","-2","-1","1","1","1","2","2","1","1","2","0","1","3","1","3","1","-1","2763.41574","2","16580.49444"
"244249224941305329282011202","2006.1","2006","2","2","2","1","1","3","-1","2","0","2","3","-1","4","5","-2","-1","1","3","1","1","2","1","2","2","0","1","2","2","4","1","-1","2763.41574","2","16580.49444"
"244249865945192829428213101","2006.1","2006","3","1","1","4","6","4","-1","1","1","2","1","-1","4","5","-2","-1","1","2","1","2","2","3","4","1","1","0","1","0","3","1","-1","3771.19458","1","3771.19458"
"244249924843199329424212202","2006.1","2006","4","2","2","1","1","3","-1","1","1","2","2","-1","5","6","-2","-1","2","5","3","1","2","3","4","2","0","0","1","0","3","1","-1","2850.34421","1","2850.34421"
"244251330143452829538211101","2006.1","2006","4","2","2","1","1","7","-1","1","1","3","2","-1","5","8","-2","-1","1","2","1","1","2","3","4","1","1","0","1","0","2","1","-1","3105.27723","1","3105.27723"
"244256570578432929882913102","2006.1","2006","3","1","2","1","1","98","-1","2","0","2","3","-1","4","5","-2","-1","1","3","1","2","2","2","2","1","1","0","1","0","4","1","-1","2417.21281","1","2417.21281"
"244256572719060429208813201","2006.1","2006","3","1","2","1","1","6","-1","2","1","1","1","-1","5","7","-2","-1","1","4","2","2","1","3","4","3","5","0","1","0","4","1","-1","2711.66545","1","2711.66545"
"244256902506309329284213102","2006.1","2006","3","2","2","1","1","3","-1","2","0","2","3","-1","5","6","-2","-1","1","4","2","2","2","2","3","2","0","0","1","0","4","1","-1","2387.72137","1","2387.72137"
"244257123306638229932813104","2006.1","2006","1","1","2","1","1","6","-1","1","1","2","3","-1","3","3","-2","-1","2","5","3","2","2","5","5","2","0","0","1","0","5","1","-1","2395.26656","1","2395.26656"
"244257123306638229932813104","2006.1","2006","1","1","2","1","1","6","-1","1","1","2","3","-1","3","3","-2","-1","1","3","1","2","2","1","3","1","3","0","1","0","2","1","-1","2395.26656","1","2395.26656"
"244259188941472029045313101","2006.1","2006","6","2","2","1","1","2","-1","3","0","2","3","-1","5","6","-2","-1","1","2","1","1","2","1","3","2","0","1","2","2","3","1","-1","1697.52735","1","1697.52735"
"244259188941472029045313101","2006.1","2006","6","2","2","1","1","2","-1","3","0","2","3","-1","5","6","-2","-1","1","4","2","1","2","2","3","2","0","0","1","0","5","3","-1","1697.52735","1","1697.52735"
"244259188941472029045313101","2006.1","2006","6","2","2","1","1","2","-1","3","0","2","3","-1","5","6","-2","-1","1","2","1","1","2","2","3","2","0","0","1","0","5","3","-1","1697.52735","1","1697.52735"
"244262181247479329044213301","2006.1","2006","2","2","2","1","1","2","-1","1","0","3","2","-1","4","4","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","3","2","-1","2933.46593","1","2933.46593"
"244262260195098229822812102","2006.1","2006","5","1","2","1","1","98","-1","2","1","1","1","-1","4","5","-2","-1","1","4","2","1","2","2","2","2","0","0","1","0","3","1","-1","2265.5265","1","2265.5265"
"244262260795198229422822102","2006.1","2006","1","2","2","1","1","4","-1","1","1","2","2","-1","4","4","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","2","-1","3997.36342","1","3997.36342"
"244272182381472029045313304","2006.1","2006","2","2","2","1","1","5","-1","1","0","2","2","-1","5","6","-2","-1","1","2","1","2","2","2","4","2","0","1","3","1","2","2","-1","3084.29313","1","3084.29313"
"244273253843454229539311302","2006.1","2006","3","2","2","1","1","5","-1","2","1","2","3","-1","5","6","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","1984.73968","1","1984.73968"
"244273253843454229539311302","2006.1","2006","3","2","2","1","1","5","-1","2","1","2","3","-1","5","6","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","1984.73968","1","1984.73968"
"244273923341092029825312101","2006.1","2006","5","1","2","1","1","98","-1","4","0","2","3","-1","4","5","-2","-1","1","4","2","1","2","5","3","2","0","0","1","0","3","1","-1","1777.43524","1","1777.43524"
"244273923341092029825312101","2006.1","2006","5","1","2","1","1","98","-1","4","0","2","3","-1","4","5","-2","-1","1","2","1","1","2","5","3","1","4","0","1","0","3","1","-1","1777.43524","1","1777.43524"
"244279908919453729533713101","2006.1","2006","5","1","2","1","1","6","-1","2","1","1","2","-1","5","6","-2","-1","1","4","2","1","1","1","3","2","0","0","1","0","4","1","-1","3512.07914","1","3512.07914"
"244284223591955329372011102","2006.1","2006","2","2","2","2","2","2","-1","1","1","3","1","-1","4","4","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","5","2","-1","3981.33534","1","3981.33534"
"244284223591955329372011104","2006.1","2006","1","2","2","2","2","2","-1","1","1","3","1","-1","4","4","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","5","2","-1","3859.01671","1","3859.01671"
"244284926781302029285312202","2006.1","2006","4","2","2","1","1","2","-1","2","0","3","2","-1","5","7","-2","-1","1","4","2","2","2","3","4","3","5","0","1","0","3","1","-1","3067.81625","1","3067.81625"
"244286056743639329934211201","2006.1","2006","4","1","2","2","2","98","-1","2","1","2","3","-1","4","5","-2","-1","1","4","2","1","2","1","4","2","0","0","1","0","3","1","-1","3755.39095","1","3755.39095"
"244286902391453729533713301","2006.1","2006","5","1","2","1","1","2","-1","4","0","2","2","-1","5","7","-2","-1","1","4","2","2","2","3","4","3","5","0","1","0","4","1","-1","2614.48929","1","2614.48929"
"244287392743802829048212203","2006.1","2006","2","2","2","1","1","98","-1","1","1","2","2","-1","5","6","-2","-1","1","4","2","2","2","2","1","2","0","1","3","1","3","1","-1","3826.25461","1","3826.25461"
"244289382578914229299313103","2006.1","2006","2","2","2","1","1","98","-1","1","1","3","3","-1","4","4","-2","-1","1","3","1","2","2","3","3","1","2","0","1","0","3","1","-1","3033.86497","1","3033.86497"
"244289795188592829298213202","2006.1","2006","4","1","2","1","1","7","-1","2","0","3","2","-1","5","7","-2","-1","1","3","1","1","2","3","4","1","3","0","1","0","4","1","-1","3450.22039","1","3450.22039"
"244290346747194229429312201","2006.1","2006","3","2","2","1","1","7","-1","2","1","2","2","-1","5","6","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","2","-1","2989.69022","1","2989.69022"
"244290623909472029045311201","2006.1","2006","4","2","2","1","1","98","-1","2","1","3","2","-1","4","5","-2","-1","1","3","1","2","2","4","4","1","1","0","1","0","98","1","-1","3138.65655","1","3138.65655"
"244292383547434229889313101","2006.1","2006","3","2","2","2","2","4","-1","1","4","1","1","-1","5","6","-2","-1","1","4","2","1","1","5","1","2","0","0","1","0","4","1","-1","4477.81227","1","4477.81227"
"244297893391060429208811101","2006.1","2006","5","1","2","1","1","6","-1","2","0","1","2","-1","2","2","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","2780.99651","1","2780.99651"
"248801514963950429378812201","2006.1","2006","4","1","2","1","1","6","-1","2","0","2","3","-1","5","7","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","2","1","-1","2780.09781","1","2780.09781"
"248805673309435329882012101","2006.1","2006","6","2","2","1","1","7","-1","1","1","1","2","-1","5","6","-2","-1","2","5","3","2","2","3","6","3","5","0","1","0","98","4","-1","3070.80909","1","3070.80909"
"248807268781435329882012305","2006.1","2006","1","1","1","1","6","7","-1","1","0","2","3","-1","4","4","-2","-1","1","4","2","2","2","4","3","2","0","0","1","0","3","1","-1","2423.77574","1","2423.77574"
"248808324847092929822913203","2006.1","2006","2","1","98","1","1","2","-1","1","1","1","3","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","-1","5883.18734","1","5883.18734"
"248815729296092929822912201","2006.1","2006","5","2","2","1","1","1","-1","4","1","1","3","-1","5","6","-2","-1","1","4","2","1","2","1","2","2","0","1","3","1","3","1","-1","3320.70432","1","3320.70432"
"248818380545094229829313103","2006.1","2006","1","2","2","1","1","2","-1","1","0","1","3","-1","3","3","-2","-1","1","3","1","2","2","2","3","1","3","1","3","1","2","2","-1","3924.99271","1","3924.99271"
"248818903309093729823713101","2006.1","2006","5","2","2","1","1","98","-1","1","1","1","2","-1","5","6","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","4","1","-1","2930.13271","1","2930.13271"
"248822513591800429048812101","2006.1","2006","4","2","2","1","1","5","-1","2","5","1","1","-1","5","8","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","3","1","-1","3180.79739","1","3180.79739"
"248823054819633729933711202","2006.1","2006","5","1","2","1","1","6","-1","2","1","1","1","-1","5","8","-2","-1","2","5","3","1","2","3","6","2","0","0","1","0","98","4","-1","4104.06941","1","4104.06941"
"248823338619470429048811301","2006.1","2006","4","1","1","1","6","4","-1","5","1","3","3","-1","5","6","-2","-1","1","4","2","1","2","3","4","3","5","0","1","0","98","1","-1","2620.74","1","2620.74"
"248823338619470429048811302","2006.1","2006","5","1","2","1","1","4","-1","2","1","3","3","-1","4","5","-2","-1","1","2","1","2","2","3","5","3","5","0","1","0","98","1","-1","3091.05937","1","3091.05937"
"248825354919138829930411201","2006.1","2006","4","1","2","1","1","4","-1","5","2","4","2","-1","4","5","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","3107.09555","1","3107.09555"
"248826073444478229042811201","2006.1","2006","6","1","2","1","1","3","-1","2","0","3","3","-1","5","6","-2","-1","1","4","2","1","2","3","4","2","0","0","1","0","4","1","-1","2176.84991","1","2176.84991"
"248832356709098829820411201","2006.1","2006","3","1","1","1","6","4","-1","5","1","4","1","-1","4","5","-2","-1","1","4","2","2","2","2","4","2","0","1","3","1","4","1","-1","2906.12922","1","2906.12922"
"248832356709098829820411201","2006.1","2006","3","1","1","1","6","4","-1","5","1","4","1","-1","4","5","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","3","1","-1","2906.12922","1","2906.12922"
"248832356709098829820411201","2006.1","2006","3","1","1","1","6","4","-1","5","1","4","1","-1","4","5","-2","-1","1","4","2","2","2","2","1","2","0","0","1","0","3","2","-1","2906.12922","1","2906.12922"
"248835272209658829200412101","2006.1","2006","4","2","2","2","2","7","-1","2","5","1","1","-1","5","6","-2","-1","1","3","1","1","2","3","4","1","3","1","2","2","4","2","-1","3827.2855","1","3827.2855"
"248835794998910429298813201","2006.1","2006","2","2","2","1","1","1","-1","1","1","2","3","-1","4","5","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","3","2","-1","2368.13171","1","2368.13171"
"248838874941455329532013204","2006.1","2006","2","1","2","1","1","3","-1","1","0","2","3","-1","5","6","-2","-1","1","4","2","1","2","2","4","2","0","1","3","2","3","1","-1","3566.7997","1","3566.7997"
"248838893963910429298811203","2006.1","2006","2","1","2","1","1","6","-1","1","1","1","3","-1","4","5","-2","-1","1","3","1","3","2","3","3","1","3","1","3","1","3","1","-1","5094.85453","1","5094.85453"
"248848674919065329202012203","2006.1","2006","1","1","2","5","5","7","-1","1","2","4","1","-1","4","4","-2","-1","1","3","1","2","2","3","5","3","5","1","2","2","98","1","-1","3338.56005","1","3338.56005"
"248849792706192829428213204","2006.1","2006","2","1","2","1","1","98","-1","1","1","1","3","-1","5","6","-2","-1","1","4","2","2","2","3","4","3","5","0","1","0","3","1","-1","5883.18734","1","5883.18734"
"248851572509300429288813103","2006.1","2006","3","1","2","1","1","4","-1","5","0","2","2","-1","4","5","-2","-1","1","3","1","1","2","3","4","1","3","0","1","0","4","1","-1","3150.32817","1","3150.32817"
"248857182706639329934213201","2006.1","2006","4","1","2","1","1","5","-1","2","0","3","2","-1","4","5","-2","-1","1","3","1","1","2","1","3","1","1","0","1","0","4","1","-1","3230.4711","1","3230.4711"
"248857382747304229289313201","2006.1","2006","3","2","2","1","1","3","-1","2","1","2","2","-1","5","7","-2","-1","1","4","2","1","2","4","4","2","0","0","1","0","4","2","-1","3472.60844","1","3472.60844"
"248857484819953729373712201","2006.1","2006","4","2","2","1","1","2","-1","5","1","1","3","-1","5","6","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","4","1","-1","3422.78818","1","3422.78818"
"248858013943199329424211201","2006.1","2006","5","1","2","1","1","5","-1","4","1","1","2","-1","4","5","-2","-1","1","3","1","1","2","3","4","1","3","0","1","0","5","1","-1","3472.87687","1","3472.87687"
"248862394950192029425312201","2006.1","2006","2","2","2","1","1","3","-1","1","0","3","3","-1","4","5","-2","-1","1","3","1","1","2","1","4","1","1","0","1","0","4","1","-1","2529.09525","1","2529.09525"
"248862483930473729043712201","2006.1","2006","4","1","1","2","6","2","-1","5","3","4","1","-1","4","4","-2","-1","1","3","1","2","2","3","4","1","3","1","3","1","3","1","-1","5337.03737","1","5337.03737"
"248872128709098829820413301","2006.1","2006","4","2","2","1","1","6","-1","1","2","4","1","-1","5","8","-2","-1","1","3","1","1","2","4","4","1","3","0","1","0","2","1","-1","2790.23519","1","2790.23519"
"248872180745199329424213101","2006.1","2006","5","2","2","1","1","98","-1","4","1","1","2","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","2","-1","3074.56814","1","3074.56814"
"248886125150458829530413202","2006.1","2006","4","2","2","3","3","98","-1","2","0","1","3","-1","4","5","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","4","1","-1","3498.44433","1","3498.44433"
"248887230143918229292813101","2006.1","2006","3","2","2","1","1","6","-1","4","0","3","3","-1","5","6","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","3","2","-1","2350.63631","1","2350.63631"
"248887278914098829820412104","2006.1","2006","4","2","2","1","1","6","-1","2","0","2","3","-1","4","5","-2","-1","1","1","1","2","2","3","1","2","0","1","3","2","4","1","-1","2305.41705","1","2305.41705"
"249140395919442029885312103","2006.1","2006","1","1","2","2","2","6","-1","1","2","4","1","-1","3","3","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","2","1","-1","6382.81351","1","6382.81351"
"210160581541060429208814508","2006.2","2006","2","2","2","1","1","6","-1","1","0","3","3","-1","4","5","-2","-1","1","1","1","1","1","3","1","3","5","1","4","1","3","1","-1","6220.87349","1","6220.87349"
"212032101563098829820435504","2006.2","2006","1","2","2","1","1","4","-1","1","1","3","2","-1","4","4","-2","-1","1","1","1","2","2","3","3","3","5","1","4","1","2","1","-1","5279.57721","1","5279.57721"
"212034080347479329044244501","2006.2","2006","3","1","2","1","1","5","-1","1","1","4","2","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","-1","3177.34252","1","3177.34252"
"212048611447092929822915601","2006.2","2006","4","2","2","1","1","6","-1","2","1","2","1","-1","5","6","-2","-1","1","2","1","1","2","3","4","1","1","0","1","0","2","1","-1","1314.82272","1","1314.82272"
"212051441463430429888836601","2006.2","2006","3","1","2","2","2","3","-1","2","0","3","2","-1","4","5","-2","-1","1","3","1","1","2","3","4","1","2","0","1","0","98","1","-1","5333.45638","1","5333.45638"
"212057988143064229209326601","2006.2","2006","4","1","2","2","2","98","-1","1","4","2","1","-1","4","5","-2","-1","1","2","1","1","1","1","4","1","1","0","1","0","3","1","-1","4313.648600001","1","4313.648600001"
"212074789906914229299316502","2006.2","2006","3","2","2","1","1","6","-1","1","2","2","1","-1","5","7","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","3","1","-1","4252.66799","1","4252.66799"
"212089990343062929202915501","2006.2","2006","4","1","2","1","1","5","-1","2","2","2","1","-1","5","6","-2","-1","1","4","2","2","2","1","4","2","0","0","1","0","2","1","-1","3298.05681","2","19788.34086"
"212812560337354229049314505","2006.2","2006","1","1","2","1","1","6","-1","1","5","3","1","-1","3","3","-2","-1","1","3","1","1","2","3","5","3","5","1","2","2","2","1","-1","3982.25432","1","3982.25432"
"212825501430438829880416603","2006.2","2006","1","2","2","2","2","98","-1","1","4","3","1","-1","4","4","-2","-1","1","1","1","1","1","1","4","1","1","1","3","2","5","1","-1","5868.61573","1","5868.61573"
"212833219845304229289315601","2006.2","2006","5","2","2","5","5","6","-1","4","4","3","1","-1","5","7","-2","-1","2","5","3","3","2","3","4","3","5","0","1","0","4","1","-1","2994.99473","1","2994.99473"
"212835750209433729883735501","2006.2","2006","2","2","2","1","1","1","-1","4","1","3","2","-1","5","6","-2","-1","1","4","2","1","2","3","3","2","0","0","1","0","3","1","-1","3223.47581","1","3223.47581"
"212835750209433729883735501","2006.2","2006","2","2","2","1","1","1","-1","4","1","3","2","-1","5","6","-2","-1","1","4","2","2","2","3","4","2","0","1","3","2","3","2","-1","3223.47581","1","3223.47581"
"212835750209433729883735502","2006.2","2006","3","2","2","1","1","1","-1","4","1","3","2","-1","4","5","-2","-1","1","4","2","1","2","3","1","2","0","1","3","2","3","1","-1","4138.16882","1","4138.16882"
"212839600309778829040414502","2006.2","2006","4","2","2","3","3","6","-1","2","5","1","1","-1","4","5","-2","-1","1","4","2","1","2","4","3","2","0","0","1","0","2","2","-1","3250.22388","1","3250.22388"
"212840787809915329292016601","2006.2","2006","6","1","2","1","1","98","-1","98","1","3","2","-1","5","8","-2","-1","1","2","1","1","1","3","4","1","1","0","1","0","3","1","-1","3558.05674","1","3558.05674"
"212848027047458229532835606","2006.2","2006","1","2","2","1","1","6","-1","1","1","3","2","-1","2","2","-2","-1","1","4","2","1","1","5","2","2","0","0","1","0","4","1","-1","4497.44091","1","4497.44091"
"212884607878062929202914602","2006.2","2006","3","2","2","1","1","5","-1","2","1","3","2","-1","5","6","-2","-1","1","4","2","1","2","3","3","2","0","0","1","0","3","1","-1","3056.3297","1","3056.3297"
"212894815063065329202036605","2006.2","2006","1","1","1","1","6","98","-1","1","5","3","1","-1","4","4","-2","-1","1","4","2","1","2","4","3","2","0","1","3","1","2","1","-1","3965.83264","1","3965.83264"
"212907409609363729283734601","2006.2","2006","3","2","2","1","1","98","-1","1","5","4","1","-1","5","8","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","4","1","-1","3388.51443","1","3388.51443"
"212925972106914229299314501","2006.2","2006","6","2","2","1","1","7","-1","2","5","4","1","-1","5","7","-2","-1","1","2","1","2","2","3","4","3","5","0","1","0","4","1","-1","2733.58319","1","2733.58319"
"212926087043309329284224601","2006.2","2006","3","2","1","1","6","2","-1","1","4","4","1","-1","5","6","-2","-1","1","4","2","2","2","3","4","3","5","0","1","0","4","1","-1","3319.49435","1","3319.49435"
"212932750229253729933725501","2006.2","2006","5","1","2","1","1","6","-1","4","0","4","2","-1","5","8","-2","-1","1","4","2","2","2","5","3","2","0","0","1","0","4","1","-1","3405.66141","1","3405.66141"
"212932941091130429938834501","2006.2","2006","3","1","2","2","2","4","-1","2","2","4","2","-1","5","6","-2","-1","1","2","1","1","1","1","4","1","1","1","2","2","3","1","-1","4603.45883","1","4603.45883"
"212932941091130429938834502","2006.2","2006","3","2","2","2","2","4","-1","2","2","4","2","-1","5","6","-2","-1","1","2","1","1","1","1","4","1","1","0","1","0","3","1","-1","3570.58813","1","3570.58813"
"212972566106638229932824502","2006.2","2006","4","2","2","4","4","7","-1","2","4","4","1","-1","5","7","-2","-1","1","3","1","2","2","3","3","1","3","0","1","0","4","2","-1","3225.85969","1","3225.85969"
"212972566106638229932824502","2006.2","2006","4","2","2","4","4","7","-1","2","4","4","1","-1","5","7","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","4","2","-1","3225.85969","1","3225.85969"
"212972566106638229932824502","2006.2","2006","4","2","2","4","4","7","-1","2","4","4","1","-1","5","7","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","4","2","-1","3225.85969","1","3225.85969"
"212979990042330429828825603","2006.2","2006","3","1","1","1","6","7","-1","1","3","4","1","-1","5","6","-2","-1","1","3","1","2","2","3","4","1","2","0","1","0","3","1","-1","5396.63418","1","5396.63418"
"212979990042330429828825603","2006.2","2006","3","1","1","1","6","7","-1","1","3","4","1","-1","5","6","-2","-1","1","2","1","1","2","3","4","1","3","0","1","0","3","1","-1","5396.63418","1","5396.63418"
"212979990042330429828825603","2006.2","2006","3","1","1","1","6","7","-1","1","3","4","1","-1","5","6","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","3","1","-1","5396.63418","1","5396.63418"
"212979990042330429828825603","2006.2","2006","3","1","1","1","6","7","-1","1","3","4","1","-1","5","6","-2","-1","1","4","2","2","2","3","3","2","0","0","1","0","3","1","-1","5396.63418","1","5396.63418"
"212986151545249329534215501","2006.2","2006","4","2","1","1","6","4","-1","2","5","4","1","-1","5","7","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","-1","3585.28454","1","3585.28454"
"212992029698065329202035602","2006.2","2006","3","1","2","1","1","2","-1","2","1","3","1","-1","4","4","-2","-1","1","3","1","1","2","1","3","2","0","1","2","2","3","1","-1","3305.68213","1","3305.68213"
"213708819895778229042816603","2006.2","2006","2","1","2","1","1","98","-1","1","1","4","2","-1","4","5","-2","-1","1","3","1","2","2","3","5","1","1","0","1","0","3","1","-1","4468.15445","1","4468.15445"
"213712614445192929422935601","2006.2","2006","2","2","2","1","1","1","-1","1","4","4","1","-1","5","6","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","2","-1","3467.19962","1","3467.19962"
"213718836163069329204215503","2006.2","2006","1","2","2","1","1","6","-1","1","3","3","1","-1","3","3","-2","-1","1","2","1","2","2","4","3","2","0","0","1","0","2","2","-1","4109.58813","1","4109.58813"
"213732949809450429538824602","2006.2","2006","4","1","2","1","1","7","-1","2","0","4","2","-1","4","5","-2","-1","1","2","1","2","2","3","3","2","0","0","1","0","3","3","-1","3544.44689","1","3544.44689"
"214205001043439329884216501","2006.2","2006","5","2","2","1","1","2","-1","1","1","2","2","-1","5","7","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","98","1","-1","3026.5095","1","3026.5095"
"214205001043439329884216501","2006.2","2006","5","2","2","1","1","2","-1","1","1","2","2","-1","5","7","-2","-1","1","4","2","2","2","4","4","2","0","0","1","0","98","1","-1","3026.5095","1","3026.5095"
"214205001043439329884216501","2006.2","2006","5","2","2","1","1","2","-1","1","1","2","2","-1","5","7","-2","-1","1","3","1","2","2","4","4","1","2","1","3","1","1","1","-1","3026.5095","1","3026.5095"
"214218107530068829200425501","2006.2","2006","4","2","2","1","1","5","-1","4","3","3","1","-1","5","7","-2","-1","1","4","2","1","2","1","4","2","0","1","3","1","3","1","-1","3095.70121","1","3095.70121"
"214225962163309329284216501","2006.2","2006","3","2","2","2","2","5","-1","1","4","3","1","-1","5","7","-2","-1","1","2","1","2","2","3","4","3","5","1","3","1","98","1","-1","3009.86919","1","3009.86919"
"214225962163309329284216501","2006.2","2006","3","2","2","2","2","5","-1","1","4","3","1","-1","5","7","-2","-1","1","2","1","2","2","1","5","2","0","1","3","2","98","1","-1","3009.86919","1","3009.86919"
"214232569606192029425314602","2006.2","2006","4","2","2","1","1","4","-1","2","4","3","1","-1","5","8","-2","-1","1","4","2","1","2","1","3","2","0","0","1","0","4","1","-1","3393.93576","1","3393.93576"
"214240109809478829040415601","2006.2","2006","4","1","2","1","1","2","-1","1","1","3","2","-1","5","6","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","4","1","-1","3377.54399","1","3377.54399"
"214240587088352829048214602","2006.2","2006","3","2","2","1","1","6","-1","4","0","3","2","-1","4","5","-2","-1","1","4","2","2","2","1","3","2","0","0","1","0","98","4","-1","3783.57774","1","3783.57774"
"214251998381300429288815501","2006.2","2006","5","1","2","1","1","2","-1","4","1","2","3","-1","2","2","-2","-1","1","2","1","1","2","1","2","2","0","1","2","1","5","1","-1","3777.83837","1","3777.83837"
"214256410219063729203716502","2006.2","2006","2","1","2","1","1","98","-1","1","2","1","1","-1","4","5","-2","-1","1","4","2","2","2","3","4","2","0","0","1","0","3","1","-1","4356.22325","1","4356.22325"
"214260020347438229882825502","2006.2","2006","2","1","2","1","1","4","-1","1","3","3","1","-1","4","4","-2","-1","1","3","1","2","2","3","4","1","2","0","1","0","3","1","-1","4279.13866","1","4279.13866"
"214292730345954229379314502","2006.2","2006","6","1","2","1","1","7","-1","2","1","2","2","-1","5","8","-2","-1","1","4","2","1","2","5","2","3","5","0","1","0","4","1","-1","2738.2495","1","2738.2495"
"214297841528622029535314501","2006.2","2006","4","1","2","1","1","7","-1","2","1","2","2","-1","5","8","-2","-1","1","4","2","1","2","5","3","2","0","0","1","0","4","1","-1","3365.09002","1","3365.09002"
