cell_ds,child_care_basic,child_care_teach,child_care_play,child_care_full,civic,eating,sleeping,personal_care,own_medical_care,other_care,esp,meals,housework,home_car_maintenance,home_other,home_production,home_core,obtaining_goods,nonmarket_work,work_travel,work_related,work_core,work_unemp,work,education,exercise_sports,tv,socializing,reading,ent_not_tv,hobbies,garden_pet,leisure_0,leisure_1,leisure_2,leisure_3,leisure_4,total_work,total_work_core,cell_weight,cell_weight_year,cells,age_range,ed_a,ed_b,ed_c,ed_d,educ,male,hv_child,dataset,size_cells
90.0,0.19030787976446867,0.03326914519394759,0.05382090871843976,0.27739793,1.2312076769690992,10.301820509505072,58.72479977601013,4.127339641376561,0.3389335690460713,1.011744931187179,73.15396,1.4917495556032958,2.0240239236894637,0.7208300930991423,1.029867820918615,7.2768393,3.5157735,6.882749202432854,14.159589,4.4515970070774,0.01903631068432282,34.567143795692964,0.836888890302128,39.874664,1.0654571747946937,4.002885468223212,16.115174932744708,7.468182246108754,2.5428304226870555,3.9164282389710707,0.16719169970239295,2.010368024880212,37.87487552411573,37.874874,111.02883,111.30624,113.965744,54.034256,48.726734,0.01703993,0.017934829,18.0,30.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,2003.0,220
91.0,11.708282684008147,1.6440063444930288,1.73123704916723,15.083526,1.372217542414342,10.13625168985596,53.69895833725679,10.144078011190233,0.0,0.6758396986611318,73.97929,13.313765977020154,10.167421565599584,0.19758763895197112,0.8887434036208609,25.663288,23.481188,9.521820082741295,35.18511,2.2231743154108106,1.2410567347755048,15.406560201751475,0.0,18.87079,1.13859972838279,0.14253859809917757,4.204372130674433,14.624522010453537,1.9776754647914119,0.10760882499827544,0.294349111901474,1.0957687164062764,22.790399368110698,22.7904,96.769684,111.85321,113.9441,54.055897,50.591667,0.02231572,0.009110703,19.0,30.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1965.0,17
92.0,5.9070018004144496,1.4290856562468377,1.1637456664532602,8.499833,4.53897385340265,7.839190966329651,55.6270864670601,8.10775216801932,0.04451811318492538,0.0702797341952704,71.57403,11.078568475164225,10.084756432595531,0.8018460522078702,2.1099001903175147,24.44729,21.163324,6.822978276866111,31.27027,1.81505894073547,1.259633502783822,16.7369348160191,0.0,19.811626,3.550320754000464,0.7769940241263172,6.195819893535904,9.774570977506018,4.748070105419347,1.6629523314987116,4.523964670378158,0.3722201367524109,29.012368223471093,29.01237,100.586395,109.08623,116.918106,51.081898,48.007206,0.02231572,0.019372161,19.0,30.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1975.0,38
93.0,9.13421496785056,1.0266276547833928,1.3115677884223726,11.47241,4.755154235921193,7.453965095560716,56.17109820278979,8.772559214639434,2.221467305106112,0.23135586414751935,72.39762,8.371575817647615,8.947429219879538,0.45197815366455957,2.65116773727809,20.960365,17.319006,8.05337488768739,29.01374,1.5016088715766263,0.9021408228107579,17.284447777477684,0.0,19.688198,0.7242217653159778,1.4610971857586692,8.3682171655371,8.094029504534873,4.552305010518231,0.5882358950563263,0.8964839997944468,0.5382140364198075,28.034044916143415,28.034044,100.43167,111.904076,119.298065,48.70194,46.298187,0.02231572,0.024657307,19.0,30.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1985.0,78
94.0,7.916726704285793,0.4824944081153341,2.510447748567163,10.909669,0.9709441906905829,8.444296458067278,56.84319973092595,7.5908673866749465,0.7764830129461453,1.4971693643668873,72.878365,6.34188651594959,5.699585026010978,0.33695476081486764,1.1234615060848514,13.844213,12.0414715,6.130723018814562,19.974936,3.618125526301903,0.16447692399839833,24.05928712601557,0.0,27.84189,1.3188185983834606,4.290688543282456,14.122384830510317,5.425745795869615,3.0579678036783577,1.918858797523054,0.5303234455816074,0.342324853091219,32.174051894539396,32.174053,105.052414,115.96208,120.183174,47.816826,44.03422,0.02231572,0.0277531,19.0,30.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1993.0,86
95.0,14.604987742432947,2.46285193265309,4.192956143031518,21.260796,3.0573433937230896,8.97985912588831,58.05369594937704,4.888749456365714,0.35498843007945685,0.9656350016714569,71.9223,6.510026091561857,6.769689733591661,0.8947080961570322,1.3344494314376887,16.643064,13.279716,6.4390213986047655,23.082087,1.6363661819303286,0.22505997438358746,20.545221089008127,0.10938146135780791,22.51603,1.047315211646618,1.9195869752903103,8.515454375131279,7.042566940561672,2.080843330828538,1.4466742135069286,0.18761123035778385,1.1341914145138643,23.737302012792085,23.737303,95.65961,116.9204,122.401886,45.598114,43.627308,0.02231572,0.030685328,19.0,30.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,2003.0,663
96.0,2.8418013486415745,0.3678263149641068,1.589728384627039,4.799356,1.3967701843015106,8.723421034513477,54.69985203859696,6.405021518375631,0.09573220688502379,0.0,69.82829,0.9925668081830373,0.6469912457684405,2.3899888107511673,2.203611342300933,6.419848,1.6395581,5.5258293117279225,11.945677,4.765705591757244,3.1913631895190053,38.84912298867404,0.0,46.80619,1.6777955345475573,2.313712899036295,12.072720138232992,8.70861195542664,7.171689094556937,0.3102592497637781,0.4641631575363765,0.18668979333034116,31.636872342481947,31.636873,101.465164,106.26453,109.24813,58.75187,50.7948,0.022410305,0.020808378,20.0,30.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1965.0,38
97.0,2.9144878341686447,0.23983840898761333,0.6639060284799001,3.8182323,1.974017602819662,9.368262268105875,56.26348822438676,7.8467747878390295,0.7926514451467347,0.06694333095114802,73.47852,0.47797867997594723,0.12639718835845237,0.8845302550200775,1.4024218502061632,3.0713217,0.60437584,6.433956870851534,9.505279,4.458493825988565,2.120298633082315,47.78387017659263,0.0,54.362663,1.7072007988192335,3.194471677828705,6.55902830278624,6.670722146751533,4.0541846813797315,0.41547569333523354,0.2422768524531394,0.17999389607249605,22.474481879765737,22.474482,95.95301,99.77124,104.13206,63.86794,57.28915,0.022410305,0.020347137,20.0,30.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1975.0,42
98.0,3.0343520776310764,0.8210276125100225,0.8611103430546562,4.7164903,2.4628845255740224,8.912190304765968,56.359947751500215,9.100373998008688,0.33956854904618866,0.0,74.37251,2.3287705894264557,3.5126897518063034,1.4029347287390652,2.0415814958853002,9.53088,5.84146,5.605950431696731,15.13683,3.86570841903957,1.7891613133002588,34.85213295654036,0.06830315742377466,40.575306,0.873084522930306,2.2225637889633396,11.613948107786271,6.4039766966770495,4.593768318021656,1.0060147064423481,0.465948721229365,0.2449032592481429,29.76822742904711,29.768227,104.14074,108.85723,112.287865,55.712135,49.988964,0.022410305,0.028842812,20.0,30.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1985.0,91
99.0,2.2754500133033955,0.5887390309048147,0.7053317258476676,3.5695207,3.654267798111849,6.744501154059706,58.84059460157567,7.642098732742363,0.772605451057149,0.33554346826973447,73.227196,2.990516799600671,0.5095465450772275,3.096777228159014,1.5501173338357148,8.290083,3.5000634,2.1975923808013156,10.487676,4.737100326092782,0.3613033425504896,40.53720913836566,0.0,45.635612,1.389885441728257,4.631859143847486,12.667180101465704,5.6981967822042945,2.9490712346401335,1.3959499695750788,0.21905721206908269,0.1431251097390486,29.070819415799612,29.07082,102.29801,105.86754,111.87671,56.123287,51.024883,0.022410305,0.019121505,20.0,30.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,1993.0,57
100.0,5.989406585514292,0.9983103220299899,3.3496365235911654,10.337354,2.0178551890066627,9.714922343562762,54.86339981994353,4.17116777838171,0.5167984214174259,1.1477835360858084,68.74949,1.9007811448789411,1.3726035067098423,2.514526702890939,1.0467377248645395,8.510656,3.2733846,4.251535354050017,12.762192,4.400536500519654,0.5953090535486371,40.971415823578575,0.11767286209867586,46.084934,0.5252168142613227,2.6927687161390064,11.244638186121964,6.395597658435085,1.7544296952336755,1.4977947617205183,0.06704079266040565,1.6760071148977085,26.57668337744984,26.576683,95.32617,105.66353,109.15288,58.847126,53.73361,0.022410305,0.02293169,20.0,30.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,2003.0,448
101.0,0.0,0.0,0.0,0.0,0.0,10.295127605290075,58.70511737211921,15.438110188741428,3.535013523104592,0.0,84.438354,2.5344175152225037,7.496528817148995,0.6775442746486259,0.5891689004504581,16.551083,10.030946,12.468786624812147,29.01987,1.0294091232641118,2.225749412679699,13.354496930929647,0.0,16.609655,14.01679006510182,0.0,0.883753380776148,11.194209168759626,8.30235286683019,0.0,0.0,5.253422962063843,25.633738378429808,25.633738,110.07209,110.07209,122.37047,45.629524,42.374367,0.009467753,0.0022187007,21.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1965.0,4
102.0,0.0,0.0,0.0,0.0,0.5364113881387138,9.529842154373167,57.05219133497185,9.243514296255764,0.0,0.0,75.82555,2.248388528319103,2.7197473630951343,0.0,0.0,5.1596694,4.968136,1.8084725762067382,6.968142,4.994080152227858,1.5880338363361945,35.20035174424693,0.0,41.782467,0.0,0.0,8.974867302679051,19.412530181809142,2.713626189409998,0.0,4.985635037327577,0.1915331856487576,43.07896720693088,43.078968,118.90451,118.90451,119.24939,48.75061,42.168495,0.009467753,0.003304011,21.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1975.0,5
103.0,1.4155080505755913,0.2587296622719383,0.49300894720546995,2.1672466,1.4874360473386579,6.64043566368245,55.21633645768163,8.860843240246755,0.12534603103260633,0.050613911422604796,70.71761,5.04261659780595,6.647882234339037,3.079520492629639,1.2083577551604991,16.58709,11.690498,7.1248634482786946,23.711952,4.392202755174264,1.9889067649654792,30.630155969882974,0.0,37.011265,2.2863138100100167,1.2797505873595862,13.851348496101213,6.392797776619463,4.241568842327889,0.7425308322003699,1.2026032554913269,0.60871183863984,31.050922352990998,31.050922,101.76854,103.93578,107.27678,60.723217,54.34211,0.009467753,0.014488292,21.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1985.0,46
104.0,2.060884461307033,0.2114487769468356,0.5806257650411111,2.852959,1.692596038156441,6.8587367242633395,56.8692630815191,9.128110478294106,0.09554021385128429,0.721793630188499,72.85611,5.097728840204932,5.4274547950033325,1.2013302817839335,1.64366081851213,13.626145,10.525184,8.307112570056862,21.933258,2.7351091772084097,0.5145293827218811,29.72262413681374,0.0,32.972263,2.4830196038483345,2.7928800751101495,14.408931696579836,8.56419549418918,2.6924822871820746,0.5701173223887808,0.6790476623001206,0.2559709321949854,32.64843139675829,32.64843,105.50454,108.3575,113.09448,54.90552,51.655884,0.009467753,0.02041127,21.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1993.0,131
105.0,0.9574456319726782,0.10049195856655832,0.06923625044073785,1.1271738,0.45113747421017486,7.452297592267361,65.33865957834134,5.266321927572815,0.46974986924483136,1.1798462672905938,78.05728,3.4175161052740513,4.971885195228526,1.4014018512781992,1.7457180021516792,12.703431,8.389401,5.456903018066625,18.160334,2.320550230606982,0.04271197770887221,31.28296777293011,0.6519641235328218,34.298195,1.0512935668569636,1.4450911642678201,15.170973283550898,7.416923554270359,2.640404563553389,1.560122515256066,0.0,1.1669100469262257,32.051470101066016,32.05147,110.10875,111.23592,115.54147,52.458527,49.443302,0.009467753,0.0069164895,21.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2003.0,100
106.0,0.0,0.0,0.0,0.0,0.0,8.830253573961707,50.59353040615837,8.340064209901362,0.6449189660388436,0.0,67.76385,1.6379915442556718,0.0,0.14890832082184632,0.2931449818400765,2.0800447,1.6379915,10.106845870013508,12.186891,2.909038285701406,10.007505282371179,46.35943997212615,0.0,59.275986,0.0,0.0,7.505562962106366,10.239556455632934,6.372611895791442,2.670452748187127,0.0,0.0,28.12835938988264,28.128359,95.892204,95.892204,96.537125,71.462875,58.54633,0.0100877965,0.0022295953,22.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1965.0,4
107.0,1.6995627119135117,0.0,0.0,1.6995627,13.325830882164961,12.477574479975877,57.92254681444936,8.600066882100132,0.0,0.0,79.00019,1.5388856566325462,2.7001618679866364,1.4883384110974165,0.5300575685243,6.700016,4.2390475,5.89032080658139,12.590337,3.636839580077575,2.039093159957223,30.99580838461828,0.0,36.67174,0.0,0.5098688246883119,6.652379071366081,12.654475382496118,3.7659879239486824,0.0,0.0,0.44257231062486585,25.15491221387942,25.154913,104.1551,105.85466,118.73792,49.262077,43.586147,0.0100877965,0.0073798383,22.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1975.0,9
108.0,0.33846050589677507,0.3319227649714351,0.2792110940122507,0.9495944,0.06007651180110981,6.070932072555097,58.06853671305245,9.377403166453604,0.032135520437805924,0.2042096650401652,73.51687,2.2165955213422666,0.154990640613993,1.6403055651354386,0.32021513280418035,4.9220324,2.371586,6.682343859486912,11.604377,4.861092191681396,2.653607069361162,39.98281650088629,0.0,47.497517,1.25141655127569,5.2975333487160405,15.560232538880161,4.855147492005114,1.7990854071252256,0.7907445706664751,1.7089384483271373,0.5899255849914665,33.473728835796265,33.47373,106.9906,107.94019,108.89811,59.10189,51.587193,0.0100877965,0.01168101,22.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1985.0,37
109.0,1.3935519121476934,0.16840406439471897,0.18292328974825184,1.7448792,2.0010429734072948,6.566054054103259,54.60696228107139,6.434547304594399,0.32144330551017153,0.2730070770649557,67.60757,2.203063182570212,0.871734103228496,3.819108158842025,0.8226251966880729,7.824429,3.0747974,4.281036909476831,12.105466,4.263700839410355,0.24934769148731487,40.14644454606072,0.3383517099158256,44.997845,1.6614656292568342,1.9505713062045835,19.77555726156167,7.333557670629024,2.7646005250635106,1.5880661614540956,0.4614865966579004,0.10789835235582493,37.39518563137546,37.395187,105.00275,106.74763,110.89669,57.10331,52.25191,0.0100877965,0.018086873,22.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1993.0,131
110.0,0.47888154088370044,0.0,0.12929498133815148,0.6081765,1.488354592557453,9.05337921681355,60.12547366753447,3.7338939861834377,1.1862420960741036,2.8773542834045216,72.91275,0.9832934567893666,1.4879742338021014,1.354827064120277,0.9732839718950879,6.4909234,2.4712677,4.433460329912229,10.924383,2.8765165118654,0.1609562875884655,31.309252602328204,0.05037998804310796,34.397106,1.9036492237677176,4.284127949848446,18.847037365956115,8.831274035206462,3.3604381620197326,3.7276517424233164,0.11705782815314075,1.6915444498341587,42.46971448146675,42.469715,115.38246,115.99064,122.67851,45.321487,42.233635,0.0100877965,0.0110616665,22.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,2003.0,145
111.0,8.995892352543256,1.0158197188727829,0.7567056548136307,10.768417,2.616067010097645,7.7641482630277725,53.702454289294856,7.248798379109524,0.0,0.3730322159412381,68.7154,13.817839324002485,12.60063415926953,1.1483950340681917,2.1622960891974485,30.177195,26.418474,9.074542156582126,39.251736,0.863791539556171,0.5936186247932287,9.742618454125017,0.0,11.200028,2.465203073064704,0.2785035444623671,6.319226149382455,15.29303071320594,6.075589236872669,1.7362203294674003,2.0055545638500267,0.4480302111256842,33.05814311296868,33.058144,101.773544,112.54196,117.54823,50.451767,48.994354,0.02137827,0.01588457,23.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1965.0,30
112.0,8.027092283193968,2.784706115811913,0.7631115044290203,11.57491,3.665503354452433,9.599360906231073,54.19464489472375,7.131333805218501,3.1661437861552346,1.3327828187767408,70.92534,9.311465623030855,9.583945380257965,0.2839018216794988,1.2798069643697156,20.535007,18.89541,8.805430323058701,29.340439,1.3503773157249133,1.3409091308309609,15.414854283322182,0.0,18.10614,1.1290536043528214,0.3578529615260324,11.01486447878466,12.770977489837296,2.7347721739678237,0.46631016945823867,0.7421310496575126,0.07588822485993472,28.835575632399006,28.835575,99.76092,111.33582,120.55342,47.44658,44.75529,0.02137827,0.013418546,23.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1975.0,28
113.0,7.1378457070421275,1.5885095099718443,0.6116202605270323,9.3379755,3.0680332365686027,7.801451170108123,56.07965766310661,8.377997467067608,0.14478101844462757,0.5276870394824906,72.25911,10.622557559843155,8.192609489244859,0.22761537101786647,1.5845437848791843,20.769276,18.815166,8.202073317144924,28.97135,2.6386945662495567,1.1739815493141126,18.17200202695443,0.15858914715016562,22.143267,1.2274860365029259,2.9481504865884345,11.410267027211598,7.765659206051703,3.206728689446889,0.3819354861132841,1.5028975997108802,0.14194998587712315,30.462263983566906,30.462263,102.72137,112.05935,116.88538,51.114616,47.143353,0.02137827,0.024844768,23.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1985.0,78
114.0,6.619255212443291,0.8093942857095472,1.2082348735920438,8.636885,2.3365588533347856,8.203348998661104,57.40605937608179,8.272736829627515,0.454696133410381,2.3069490076063253,73.88214,7.888546743608256,9.287888843145895,1.4387132596294567,1.1786042706612807,20.095118,17.176435,5.82212814358964,25.917246,2.068942160822008,0.03533183341456818,20.646544575813923,0.0,22.750818,1.0720598263011119,2.1053487835483864,13.358404805346282,10.174688864411348,2.5721729657633685,0.7367867456600109,0.5778474930203323,0.3013653376274595,30.9440069557586,30.944008,104.82615,113.463036,119.33193,48.668064,46.56379,0.02137827,0.02589948,23.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1993.0,86
115.0,10.21389395553324,2.207862306666845,2.1429064564504077,14.564663,2.1357948025338453,8.184127727263906,56.74384099034732,5.863225767165253,0.8547205435962989,1.199625745719999,70.79119,5.928394523489458,7.054386689113712,0.8522544886260132,1.393199656220268,16.53375,12.982781,6.734209945789319,23.26796,1.9839409921801687,0.35604236075872736,24.17418285897489,0.08960208442922926,26.603767,1.1016430270048276,1.6403951969918984,12.70514421100719,6.7773894426443695,1.4889618247141128,1.6007917535068166,0.18893992995907638,1.3055149311340586,27.829652116203683,27.829653,98.62085,113.18551,118.12827,49.871727,47.442142,0.02137827,0.026843986,23.0,30.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2003.0,604
116.0,1.8786413022472541,0.25401236349828127,0.40866162496085373,2.5413153,4.277766031565396,7.928421425028335,56.46612681054113,8.43496766297418,0.24140376383971812,0.0,72.82951,2.0523966463373795,0.8623956095677019,2.340520348335271,0.7687661248154833,6.1977067,2.9147923,5.50807946109475,11.705786,4.949284300519684,5.0040719849977116,40.76997418105964,0.0,50.72333,0.0,2.653209140246846,6.757094216596085,9.146117269298593,6.3955123683277355,0.6661427298556475,0.052436506060395106,0.17362794361425993,25.854510449316916,25.854511,98.68403,101.22534,105.570885,62.429115,52.47576,0.013936569,0.011949049,24.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1965.0,22
117.0,3.674190692229007,0.4823691148043049,0.3777216072408544,4.5342813,0.6669879538691604,7.400066173028631,52.898784536677745,11.81478334640447,0.0,0.0,72.11363,1.839787152225802,0.0,1.5511999454504142,2.7821540384642427,6.173141,1.8397871,6.0975194591175335,12.27066,4.080430455502415,2.7193573110737925,40.99637459282883,0.0,47.79616,0.7282412600349742,3.106141470678751,16.417799436126334,5.3643888181161055,2.6690906792582854,1.536799227556801,0.2020070701675513,0.0,29.89003148982744,29.890032,102.00366,106.53795,107.933174,60.066822,53.267036,0.013936569,0.011405675,24.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1975.0,19
118.0,1.7766706302249364,0.10452245071289525,0.3576918863360446,2.238885,1.7226974568030546,7.239870864615301,54.21779959730158,9.815151339303148,0.0,0.2481792875631719,71.27282,2.5245891170163546,1.4801377684946153,2.0045170907285623,2.958334630399973,11.02619,4.004727,4.419424284176516,15.445615,4.082928306339071,2.1552277807006615,43.0824385397188,0.0,49.320595,0.3034718579011803,1.9205937479085011,12.436197187124751,5.632815758646897,2.924961312468429,1.4572976753877231,0.4564216798852664,2.0586114417508194,29.506346870320954,29.506348,100.77917,103.01805,103.233795,64.766205,58.528053,0.013936569,0.011685101,24.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1985.0,37
119.0,0.8130028602656013,0.2251663986101771,2.942135472726629,3.9803047,1.2117135604221707,6.387559082961765,54.14889133876497,4.887570206263747,0.0,1.0173903669974282,65.42402,1.8178263031270832,1.415641384571746,6.548782008124552,0.34244635851781396,10.511006,3.2334678,2.973660029723357,13.484666,4.728389383840682,0.3350727730389807,40.43017819461009,0.0,45.49364,3.2855726557766527,4.53807733575468,18.64511441545821,4.138721184464409,2.254821256777329,0.32295365103287627,0.5085711590757546,0.38630988166433516,34.4890016891635,34.489002,99.913025,103.893326,109.02169,58.978306,53.914845,0.013936569,0.014377375,24.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,1993.0,38
120.0,5.122693015634165,1.0898316364642333,2.3078228386033963,8.520348,2.005167557624602,7.760226509708954,55.98511062776364,3.9481017879936924,1.1464618258984873,1.533613938241512,67.693436,1.8365180349330434,1.811667093769267,2.408080971569311,1.0784041776189397,8.683388,3.648185,4.360251070046772,13.043639,3.808610681434357,0.469656288549684,41.43425290970844,0.29315107677941976,46.005672,0.7009640515744563,1.9997211325928128,14.939023776467243,4.698204104056392,1.2108971941520055,1.8944692355208854,0.0763978413680344,1.5487176474018909,28.060710781295242,28.06071,95.75415,104.2745,108.95069,59.04931,54.477894,0.013936569,0.020265646,24.0,30.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2003.0,354
121.0,1.615176106230203,0.0,0.8810051488528381,2.4961812,2.3286044587990964,8.289852699787842,58.152675798464216,11.884945063366466,0.0,0.09825334731214594,78.32748,7.253733325002181,12.078124395960453,0.5961688857826167,0.09825334731214594,20.691418,19.331858,2.787544448727657,23.478962,2.7040847330253115,2.1213939706585214,24.23412533610196,0.0,29.059605,0.0,2.171546914008095,9.301427800102527,15.579968037909312,1.3020138392784533,1.069287437869321,0.0,0.6651373968602132,32.87605834853105,32.876057,111.20353,113.699715,115.46143,52.538567,47.71309,0.011528009,0.006305929,25.0,30.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1965.0,12
122.0,5.74678458005283,0.0,0.0,5.7467847,0.0,12.37411565481765,64.2137466649872,7.428118599431874,0.0,4.555024468689,84.01598,2.942967542843295,3.7500151942941007,0.0,0.4164170268490919,7.417027,6.6929827,10.77945464852308,18.196482,1.9173666316584999,1.8404598517615285,16.108001606633767,0.0,19.865828,0.0,2.9463269350004895,12.735161879747569,10.926267314221574,2.044346734886,5.176172196761356,0.9549875946352118,0.3076272767537298,35.927526806069395,35.92753,119.94351,125.69029,129.9377,38.06231,34.304485,0.011528009,0.0035801874,25.0,30.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1975.0,6
123.0,2.807859130290905,0.41134054753857685,0.7485406138007002,3.9677403,1.7785956006997978,7.312613023662572,56.360791145671215,10.694763014185355,0.0,0.6084479151983498,74.368164,8.59075521035599,6.125091295279353,0.4871234863669484,2.1388489327035556,18.00251,14.715846,6.774148722407707,24.776657,3.040689966650183,1.4895726906437747,26.7373959998405,0.4026876478207854,31.670347,0.31562142403365995,1.8346520555037293,13.749631354445318,6.794567891332612,3.1667521640078053,0.24924023265311368,1.6851359045555703,0.6606903151276101,31.175113720805115,31.175114,105.54328,109.511024,111.55299,56.447002,51.514053,0.011528009,0.01996861,25.0,30.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1985.0,64
124.0,2.9378537364501414,0.3963318300903778,0.3857959454304761,3.7199814,3.294570634797743,6.929739699501598,55.37960841258555,9.619467655474484,0.26633568835130617,0.5582100489066204,71.92882,6.653970972572975,6.824525798409468,1.7164948263922266,0.8108427703858626,16.64323,13.478497,5.160393450115058,21.803623,2.740030479678247,0.025791292677820793,27.423980136830735,1.4064214599499585,31.596224,0.9006155215680952,1.98045765843121,17.60152091458336,6.093110068733165,2.058354672475387,1.6311365432846938,1.4598723770779765,0.6373959931302433,34.56901969197879,34.56902,106.49783,110.21782,114.60015,53.399845,49.227604,0.011528009,0.021782862,25.0,30.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1993.0,142
125.0,0.36881776048883147,0.05757300048727191,0.0,0.42639077,1.6208544815830876,7.446658796471533,67.65438361382454,5.197142900806983,0.5550029753245995,1.1570833214385414,80.29819,3.2629831015121913,5.694546231997205,0.5558541116975989,1.6669917581941789,13.033523,8.957529,6.500203366390125,19.533726,1.4458906557078584,0.38492796532919915,22.84734402646582,0.0,24.678162,0.44951746395653386,1.9062972400938407,22.871987479929526,7.290063958039524,2.0324920165044755,1.7216912881691218,0.5844578057339396,1.853147218202367,40.36071486685868,40.360714,120.6589,121.08529,123.78811,44.211887,42.38107,0.011528009,0.006002453,25.0,30.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2003.0,79
126.0,0.0,0.0,0.0,0.0,3.7436411071972797,9.369410675598335,51.50171752780839,9.980303188240391,0.0,0.09817640728604214,70.85143,0.9615191221864946,0.08795729059522843,0.09817640728604214,0.49891007975732266,1.7054688,1.0494764,3.096797627404204,4.8022666,3.6072770076208514,4.754860275209628,42.972941798630266,0.0,51.33508,0.0,2.730242847632732,10.233780353137318,16.53773917120835,4.64311601893377,0.0,1.803124470683317,0.05890584537478587,37.22831180558439,37.228313,108.07974,108.07974,111.862656,56.137344,47.775208,0.0151437195,0.007044085,26.0,30.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1965.0,13
127.0,0.0,0.0,0.0,0.0,0.4068186005176624,7.341518721969604,54.798021885831574,6.308290304637089,0.0,0.036155986951081,68.44783,1.738378077531497,2.4725905878359105,5.355457010509727,1.1347235727856142,11.296392,4.2109685,5.59959143435447,16.895983,2.723013590359695,0.8901947916473146,27.783928557582158,0.0,31.397137,0.0,7.226294077829561,21.216218041730997,8.745071363311995,8.919826555407438,0.33858981844133396,1.4927421414502313,0.5952430894064767,51.411316679411954,51.411316,119.859146,119.859146,119.70688,48.29312,44.679913,0.0151437195,0.00945355,26.0,30.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1975.0,13
128.0,0.6660898562237498,0.0,0.0,0.66608983,0.9934247950421666,7.448897259129278,55.28640239612258,7.626655663765519,0.18795010138052742,0.7346463701656293,70.36195,2.192674387194951,2.8083852992042573,3.898824460616372,1.9169120797146022,10.886829,5.0010595,5.677485353974276,16.564314,3.933054767067014,1.2916568001733437,31.119114678035267,0.48582082061788606,36.829647,0.8982353672027413,3.42443739116374,18.111799649010504,10.247136882187911,2.2044742323193267,1.1221955075574073,0.9391409508855234,0.07003336635954444,40.83376953500526,40.83377,111.195724,111.86182,114.60604,53.393963,47.68343,0.0151437195,0.020089215,26.0,30.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1985.0,64
129.0,0.4723120028616572,0.17191093899876914,0.2715823021927254,0.9158052,1.3899015888820012,6.7087174928449524,55.699908222726556,6.917583941838103,0.3181941397609437,0.9870487179108608,69.32621,1.7295667248801352,0.7349968625689453,4.591793819200293,1.1807387432819358,8.93791,2.4645636,3.4862335915158496,12.424143,3.6375470673086454,0.3246098536407431,40.74176520766145,0.14091263034803947,44.844833,1.7067999928235524,1.7630079121489224,18.844575211638595,9.241526221359843,1.3121318052492865,0.6647464825664746,0.2618039758799939,0.7008134872698335,36.7878763120455,36.787876,106.11408,107.02989,110.731026,57.26898,53.16591,0.0151437195,0.025627729,26.0,30.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1993.0,174
